gene_id,locusName,Description,colors,class,gene_metabolite
Manes.09G110800.v8.1,Manes.09G110800,(1 of 4) PTHR31213:SF3 - ABSCISIC ACID RECEPTOR PYL4,turquoise,NA,gene
Manes.09G110900.v8.1,Manes.09G110900,(1 of 1) PTHR32285:SF11 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 34,brown,NA,gene
Manes.09G111200.v8.1,Manes.09G111200,(1 of 1) K08775 - breast cancer 2 susceptibility protein (BRCA2; FANCD1),turquoise,NA,gene
Manes.09G111400.v8.1,Manes.09G111400,(1 of 1) PTHR27008:SF3 - PROBABLY INACTIVE LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE IMK2,turquoise,NA,gene
Manes.09G112200.v8.1,Manes.09G112200,(1 of 2) PTHR23324//PTHR23324:SF57 - SEC14 RELATED PROTEIN // PATELLIN-6,brown,NA,gene
Manes.09G112500.v8.1,Manes.09G112500,(1 of 1) PTHR10108//PTHR10108:SF885 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G112600.v8.1,Manes.09G112600,(1 of 1) PTHR11615//PTHR11615:SF144 - NITRATE; FROMATE; IRON DEHYDROGENASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G114300.v8.1,Manes.09G114300,(1 of 3) PTHR31087//PTHR31087:SF11 - FAMILY NOT NAMED // PROTEIN LURP-ONE-RELATED 1-RELATED,turquoise,NA,gene
Manes.09G114600.v8.1,Manes.09G114600,(1 of 2) K07204 - regulatory associated protein of mTOR (RAPTOR),turquoise,NA,gene
Manes.09G115300.v8.1,Manes.09G115300,(1 of 91) K00430 - peroxidase (E1.11.1.7),turquoise,NA,gene
Manes.09G115800.v8.1,Manes.09G115800,,turquoise,NA,gene
Manes.09G116100.v8.1,Manes.09G116100,,turquoise,NA,gene
Manes.09G116300.v8.1,Manes.09G116300,(1 of 2) PTHR23315//PTHR23315:SF63 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // U-BOX DOMAIN-CONTAINING PROTEIN 16,turquoise,NA,gene
Manes.09G116400.v8.1,Manes.09G116400,(1 of 3) PTHR33057//PTHR33057:SF22 - FAMILY NOT NAMED // OVATE FAMILY PROTEIN 1-RELATED,turquoise,NA,gene
Manes.09G116800.v8.1,Manes.09G116800,,turquoise,NA,gene
Manes.09G117100.v8.1,Manes.09G117100,(1 of 2) PTHR23257//PTHR23257:SF531 - SERINE-THREONINE PROTEIN KINASE // PROTEIN KINASE ATN1-LIKE PROTEIN,turquoise,NA,gene
Manes.09G117600.v8.1,Manes.09G117600,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.09G118000.v8.1,Manes.09G118000,,turquoise,NA,gene
Manes.09G118100.v8.1,Manes.09G118100,(1 of 26) PF00560//PF07714//PF08263//PF13855 - Leucine Rich Repeat (LRR_1) // Protein tyrosine kinase (Pkinase_Tyr) // Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8),turquoise,NA,gene
Manes.09G118400.v8.1,Manes.09G118400,(1 of 2) PTHR22765:SF58 - VACUOLAR-SORTING RECEPTOR 1-RELATED,turquoise,NA,gene
Manes.09G118425.v8.1,Manes.09G118425,,brown,NA,gene
Manes.09G118800.v8.1,Manes.09G118800,(1 of 1) PTHR12341//PTHR12341:SF38 - 5'->3' EXORIBONUCLEASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G119200.v8.1,Manes.09G119200,(1 of 2) PTHR27003//PTHR27003:SF22 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE,turquoise,NA,gene
Manes.09G119300.v8.1,Manes.09G119300,(1 of 2) PTHR32116:SF12 - GALACTURONOSYLTRANSFERASE 7-RELATED,turquoise,carb,gene
Manes.09G119600.v8.1,Manes.09G119600,(1 of 2) PTHR23324//PTHR23324:SF45 - SEC14 RELATED PROTEIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.09G120200.v8.1,Manes.09G120200,,turquoise,NA,gene
Manes.09G121400.v8.1,Manes.09G121400,(1 of 3) PTHR15860//PTHR15860:SF4 - UNCHARACTERIZED RING FINGER-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G121500.v8.1,Manes.09G121500,(1 of 6) PF06697 - Protein of unknown function (DUF1191) (DUF1191),brown,NA,gene
Manes.09G121700.v8.1,Manes.09G121700,(1 of 2) PTHR11208//PTHR11208:SF59 - RNA-BINDING PROTEIN RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G122600.v8.1,Manes.09G122600,,turquoise,NA,gene
Manes.09G122800.v8.1,Manes.09G122800,(1 of 2) PTHR10438:SF240 - THIOREDOXIN H9,turquoise,NA,gene
Manes.09G123000.v8.1,Manes.09G123000,(1 of 12) KOG0594 - Protein kinase PCTAIRE and related kinases,turquoise,NA,gene
Manes.09G123200.v8.1,Manes.09G123200,,turquoise,NA,gene
Manes.09G123300.v8.1,Manes.09G123300,,brown,NA,gene
Manes.09G123400.v8.1,Manes.09G123400,(1 of 3) K03145 - transcription elongation factor S-II (TFIIS),turquoise,NA,gene
Manes.09G123600.v8.1,Manes.09G123600,(1 of 5) K14802 - phospholipid-transporting ATPase [EC:3.6.3.1] (DRS2; ATP8A),turquoise,NA,gene
Manes.09G124000.v8.1,Manes.09G124000,(1 of 1) PTHR19918//PTHR19918:SF12 - CELL DIVISION CYCLE 20  CDC20   FIZZY -RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G124100.v8.1,Manes.09G124100,(1 of 2) PTHR33697:SF2 - PWWP DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.09G124200.v8.1,Manes.09G124200,,turquoise,NA,gene
Manes.09G124400.v8.1,Manes.09G124400,(1 of 1) PTHR21262//PTHR21262:SF7 - GUANOSINE-3';5'-BIS DIPHOSPHATE  3'-PYROPHOSPHOHYDROLASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G124600.v8.1,Manes.09G124600,(1 of 2) K14290 - exportin-1 (XPO1; CRM1),turquoise,NA,gene
Manes.09G124700.v8.1,Manes.09G124700,(1 of 2) K10601 - E3 ubiquitin-protein ligase synoviolin (SYVN1; HRD1),turquoise,NA,gene
Manes.09G124800.v8.1,Manes.09G124800,(1 of 1) K18735 - protein SMG9 (SMG9),turquoise,NA,gene
Manes.09G125300.v8.1,Manes.09G125300,(1 of 1) PTHR10891//PTHR10891:SF290 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // CALCIUM-BINDING PROTEIN CML18-RELATED,turquoise,NA,gene
Manes.09G126600.v8.1,Manes.09G126600,(1 of 2) PTHR13856//PTHR13856:SF93 - VHS DOMAIN CONTAINING PROTEIN FAMILY // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G126800.v8.1,Manes.09G126800,(1 of 2) PTHR13301:SF72 - CELLULOSE SYNTHASE-LIKE PROTEIN D3,brown,NA,gene
Manes.09G127700.v8.1,Manes.09G127700,(1 of 5) 4.2.1.78 - (S)-norcoclaurine synthase / (S)-norlaudanosoline synthase,brown,NA,gene
Manes.09G128100.v8.1,Manes.09G128100,(1 of 1) PTHR10366//PTHR10366:SF428 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G128300.v8.1,Manes.09G128300,(1 of 1) PF08378 - Nuclease-related domain (NERD),turquoise,NA,gene
Manes.09G128800.v8.1,Manes.09G128800,(1 of 2) 2.7.1.15 - Ribokinase,turquoise,carb,gene
Manes.09G128900.v8.1,Manes.09G128900,(1 of 20) PF04640 - PLATZ transcription factor (PLATZ),turquoise,NA,gene
Manes.09G129000.v8.1,Manes.09G129000,(1 of 3) 2.3.2.4 - Gamma-glutamylcyclotransferase,turquoise,NA,gene
Manes.09G129500.v8.1,Manes.09G129500,,turquoise,NA,gene
Manes.09G129900.v8.1,Manes.09G129900,,turquoise,NA,gene
Manes.09G130100.v8.1,Manes.09G130100,(1 of 2) PF15249 - Conserved region of unknown function on GLTSCR protein (GLTSCR1),turquoise,NA,gene
Manes.09G130600.v8.1,Manes.09G130600,(1 of 1) K13103 - tuftelin-interacting protein 11 (TFIP11),turquoise,NA,gene
Manes.09G130800.v8.1,Manes.09G130800,(1 of 2) K03086 - RNA polymerase primary sigma factor (SIG1; rpoD),turquoise,NA,gene
Manes.09G131500.v8.1,Manes.09G131500,(1 of 1) 1.2.1.31 - L-aminoadipate-semialdehyde dehydrogenase / oxidoreductase,turquoise,NA,gene
Manes.09G131700.v8.1,Manes.09G131700,(1 of 2) PTHR14155//PTHR14155:SF159 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G131800.v8.1,Manes.09G131800,(1 of 5) PF16709 - Fused Ig-PH domain of plant-specific actin-binding protein (SCAB-IgPH),turquoise,NA,gene
Manes.09G132400.v8.1,Manes.09G132400,(1 of 5) PTHR11260//PTHR11260:SF327 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G132500.v8.1,Manes.09G132500,(1 of 80) PF01535//PF13041//PF14432 - PPR repeat (PPR) // PPR repeat family (PPR_2) // DYW family of nucleic acid deaminases (DYW_deaminase),turquoise,NA,gene
Manes.09G133000.v8.1,Manes.09G133000,(1 of 7) PF06219 - Protein of unknown function (DUF1005) (DUF1005),turquoise,NA,gene
Manes.09G133400.v8.1,Manes.09G133400,(1 of 1) PTHR23417//PTHR23417:SF18 - 3-DEOXY-D-MANNO-OCTULOSONIC-ACID TRANSFERASE/TRNA  GUANINE-N 7 - -METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G134000.v8.1,Manes.09G134000,(1 of 1) PTHR11229//PTHR11229:SF5 - 50S RIBOSOMAL PROTEIN L3 // 50S RIBOSOMAL PROTEIN L3-1; CHLOROPLASTIC,turquoise,NA,gene
Manes.09G134400.v8.1,Manes.09G134400,(1 of 4) PTHR33870:SF4 - GB|AAC35233.1|-RELATED,turquoise,NA,gene
Manes.09G134700.v8.1,Manes.09G134700,(1 of 2) PTHR12771//PTHR12771:SF25 - ENGULFMENT AND CELL MOTILITY // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G135400.v8.1,Manes.09G135400,(1 of 3) K03687 - molecular chaperone GrpE (GRPE),turquoise,NA,gene
Manes.09G136100.v8.1,Manes.09G136100,(1 of 4) PTHR10641//PTHR10641:SF473 - MYB-LIKE DNA-BINDING PROTEIN MYB // MYB TRANSCRIPTION FACTOR,turquoise,NA,gene
Manes.09G136500.v8.1,Manes.09G136500,(1 of 2) PTHR12385//PTHR12385:SF51 - CTL TRANSPORTER // F20H23.27 PROTEIN-RELATED,turquoise,NA,gene
Manes.09G136600.v8.1,Manes.09G136600,(1 of 2) PTHR12266:SF8 - CATION/CALCIUM EXCHANGER 2,turquoise,NA,gene
Manes.09G137200.v8.1,Manes.09G137200,(1 of 1) PTHR31412:SF0 - ZINC METALLOPROTEASE EGY1; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.09G137500.v8.1,Manes.09G137500,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,turquoise,NA,gene
Manes.09G137700.v8.1,Manes.09G137700,(1 of 1) K08496 - golgi SNAP receptor complex member 2 (GOSR2; BOS1),turquoise,NA,gene
Manes.09G137800.v8.1,Manes.09G137800,(1 of 1) PTHR22932//PTHR22932:SF7 - TELOMERASE-BINDING PROTEIN P23  HSP90 CO-CHAPERONE // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.09G138200.v8.1,Manes.09G138200,(1 of 3) 2.1.1.14 - 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase / Tetrahydropteroylglutamate-homocysteine transmethylase,brown,NA,gene
Manes.09G139100.v8.1,Manes.09G139100,(1 of 1) PTHR22870:SF175 - ANKYRIN REPEAT AND REGULATOR OF CHROMOSOME CONDENSATION (RCC1) DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.09G139500.v8.1,Manes.09G139500,,turquoise,NA,gene
Manes.09G140000.v8.1,Manes.09G140000,(1 of 1) PF02985//PF03810//PF13646 - HEAT repeat (HEAT) // Importin-beta N-terminal domain (IBN_N) // HEAT repeats (HEAT_2),turquoise,NA,gene
Manes.09G140300.v8.1,Manes.09G140300,(1 of 2) PTHR11960//PTHR11960:SF18 - EUKARYOTIC TRANSLATION INITIATION FACTOR 4E RELATED // 4EHP; ISOFORM B,turquoise,NA,gene
Manes.09G140400.v8.1,Manes.09G140400,(1 of 2) PTHR18929//PTHR18929:SF84 - PROTEIN DISULFIDE ISOMERASE // 5'-ADENYLYLSULFATE REDUCTASE-LIKE 5-RELATED,turquoise,NA,gene
Manes.09G140500.v8.1,Manes.09G140500,(1 of 2) PTHR33646:SF2 - F20H23.8 PROTEIN-RELATED,turquoise,NA,gene
Manes.09G140700.v8.1,Manes.09G140700,,brown,NA,gene
Manes.09G140800.v8.1,Manes.09G140800,(1 of 14) PF07797 - Protein of unknown function (DUF1639) (DUF1639),turquoise,NA,gene
Manes.09G141100.v8.1,Manes.09G141100,(1 of 3) K00860 - adenylylsulfate kinase (cysC),turquoise,NA,gene
Manes.09G141200.v8.1,Manes.09G141200,(1 of 9) PTHR24078//PTHR24078:SF177 - DNAJ HOMOLOG SUBFAMILY C MEMBER // PROTEIN DNJ-23-RELATED,turquoise,NA,gene
Manes.09G141700.v8.1,Manes.09G141700,(1 of 1) PTHR12357:SF31 - EVOLUTIONARILY CONSERVED C-TERMINAL REGION 3 PROTEIN,turquoise,NA,gene
Manes.09G141800.v8.1,Manes.09G141800,(1 of 2) K09500 - T-complex protein 1 subunit theta (CCT8),turquoise,NA,gene
Manes.09G142000.v8.1,Manes.09G142000,(1 of 1) PTHR11122:SF15 - NDH-DEPENDENT CYCLIC ELECTRON FLOW 5,turquoise,NA,gene
Manes.09G142400.v8.1,Manes.09G142400,(1 of 2) K12580 - CCR4-NOT transcription complex subunit 3 (CNOT3; NOT3),turquoise,NA,gene
Manes.09G142500.v8.1,Manes.09G142500,(1 of 1) PTHR32227//PTHR32227:SF95 - FAMILY NOT NAMED // GLUCAN ENDO-1;3-BETA-GLUCOSIDASE 8-RELATED,turquoise,carb,gene
Manes.09G142600.v8.1,Manes.09G142600,(1 of 2) PTHR10071//PTHR10071:SF161 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G142700.v8.1,Manes.09G142700,(1 of 5) PF01844 - HNH endonuclease (HNH),brown,NA,gene
Manes.09G142800.v8.1,Manes.09G142800,(1 of 2) K03120 - transcription initiation factor TFIID TATA-box-binding protein (TBP; tbp),turquoise,NA,gene
Manes.09G142900.v8.1,Manes.09G142900,(1 of 2) PTHR33605//PTHR33605:SF3 - FAMILY NOT NAMED // EARLY NODULIN-RELATED PROTEIN,turquoise,NA,gene
Manes.09G143100.v8.1,Manes.09G143100,(1 of 4) PTHR22763:SF59 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE: MRP15,brown,NA,gene
Manes.09G143300.v8.1,Manes.09G143300,(1 of 43) PF01357//PF03330 - Pollen allergen (Pollen_allerg_1) // Rare lipoprotein A (RlpA)-like double-psi beta-barrel (DPBB_1),brown,NA,gene
Manes.09G143600.v8.1,Manes.09G143600,(1 of 1) PTHR32195//PTHR32195:SF12 - FAMILY NOT NAMED // TYROSINE-SPECIFIC TRANSPORT PROTEIN-RELATED,turquoise,NA,gene
Manes.09G143700.v8.1,Manes.09G143700,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.09G144100.v8.1,Manes.09G144100,(1 of 152) PF02365 - No apical meristem (NAM) protein (NAM),turquoise,NA,gene
Manes.09G144500.v8.1,Manes.09G144500,(1 of 2) PTHR19957:SF91 - SYNTAXIN-RELATED PROTEIN KNOLLE,brown,NA,gene
Manes.09G144900.v8.1,Manes.09G144900,,turquoise,NA,gene
Manes.09G145100.v8.1,Manes.09G145100,(1 of 1) K13156 - U11/U12 small nuclear ribonucleoprotein 48 kDa protein (SNRNP48),turquoise,NA,gene
Manes.09G145500.v8.1,Manes.09G145500,(1 of 1) K05749 - cytoplasmic FMR1 interacting protein (CYFIP),turquoise,NA,gene
Manes.09G145600.v8.1,Manes.09G145600,(1 of 1) PTHR31407//PTHR31407:SF5 - FAMILY NOT NAMED // PLASTID TRANSCRIPTIONALLY ACTIVE 3,turquoise,NA,gene
Manes.09G146400.v8.1,Manes.09G146400,(1 of 1) PTHR11795:SF388 - CURCULIN-LIKE (MANNOSE-BINDING) LECTIN FAMILY PROTEIN,turquoise,NA,gene
Manes.09G148300.v8.1,Manes.09G148300,(1 of 2) 4.1.2.48 - Low-specificity L-threonine aldolase,turquoise,NA,gene
Manes.09G149200.v8.1,Manes.09G149200,(1 of 3) PTHR11071:SF252 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP18-3-RELATED,turquoise,NA,gene
Manes.09G149700.v8.1,Manes.09G149700,(1 of 7) K14509 - ethylene receptor (ETR; ERS),turquoise,NA,gene
Manes.09G149900.v8.1,Manes.09G149900,,brown,NA,gene
Manes.09G150501.v8.1,Manes.09G150501,(1 of 4) 2.3.1.135 - Phosphatidylcholine--retinol O-acyltransferase / Retinyl ester synthase,turquoise,NA,gene
Manes.09G150800.v8.1,Manes.09G150800,(1 of 28) PF12796//PF13962 - Ankyrin repeats (3 copies) (Ank_2) // Domain of unknown function (PGG),turquoise,NA,gene
Manes.09G150900.v8.1,Manes.09G150900,(1 of 3) PTHR10288//PTHR10288:SF155 - KH DOMAIN CONTAINING RNA BINDING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G151000.v8.1,Manes.09G151000,(1 of 11) PF01918 - Alba (Alba),turquoise,NA,gene
Manes.09G151100.v8.1,Manes.09G151100,(1 of 2) PTHR31358//PTHR31358:SF4 - FAMILY NOT NAMED // PROTEIN WAVE-DAMPENED 2-RELATED,turquoise,NA,gene
Manes.09G151200.v8.1,Manes.09G151200,(1 of 3) PTHR31282:SF12 - WRKY TRANSCRIPTION FACTOR 39-RELATED,brown,NA,gene
Manes.09G151500.v8.1,Manes.09G151500,(1 of 1) PTHR22904//PTHR22904:SF361//PTHR22904:SF383 - TPR REPEAT CONTAINING PROTEIN // SUBFAMILY NOT NAMED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G152200.v8.1,Manes.09G152200,(1 of 2) 3.6.4.9 - Chaperonin ATPase / Chaperonin,turquoise,NA,gene
Manes.09G152300.v8.1,Manes.09G152300,(1 of 4) PTHR22595:SF62 - HEVEIN-LIKE PREPROPROTEIN,turquoise,NA,gene
Manes.09G153500.v8.1,Manes.09G153500,,turquoise,NA,gene
Manes.09G154000.v8.1,Manes.09G154000,(1 of 2) PTHR11934//PTHR11934:SF0 - RIBOSE-5-PHOSPHATE ISOMERASE // RIBOSE-5-PHOSPHATE ISOMERASE,turquoise,carb,gene
Manes.09G154500.v8.1,Manes.09G154500,(1 of 7) K08857 - NIMA (never in mitosis gene a)-related kinase [EC:2.7.11.1] (NEK),turquoise,NA,gene
Manes.09G155000.v8.1,Manes.09G155000,(1 of 1) PTHR12446//PTHR12446:SF23 - TESMIN/TSO1-RELATED // PROTEIN TESMIN/TSO1-LIKE CXC 4,turquoise,NA,gene
Manes.09G155900.v8.1,Manes.09G155900,(1 of 1) PTHR30345 - RIBOSE-5-PHOSPHATE ISOMERASE B,turquoise,carb,gene
Manes.09G156000.v8.1,Manes.09G156000,(1 of 6) PF10184 - Uncharacterized conserved protein (DUF2358) (DUF2358),turquoise,NA,gene
Manes.09G156400.v8.1,Manes.09G156400,(1 of 3) PF07466 - Protein of unknown function (DUF1517) (DUF1517),turquoise,NA,gene
Manes.09G156800.v8.1,Manes.09G156800,(1 of 4) K14007 - protein transport protein SEC24 (SEC24),turquoise,NA,gene
Manes.09G157600.v8.1,Manes.09G157600,(1 of 2) PTHR23257//PTHR23257:SF440 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G157800.v8.1,Manes.09G157800,(1 of 2) PF02810 - SEC-C motif (SEC-C),turquoise,NA,gene
Manes.09G158000.v8.1,Manes.09G158000,(1 of 13) K10406 - kinesin family member C2/C3 (KIFC2_3),turquoise,NA,gene
Manes.09G158301.v8.1,Manes.09G158301,(1 of 2) 2.3.1.20//2.3.1.22 - Diacylglycerol O-acyltransferase / Diglyceride acyltransferase // 2-acylglycerol O-acyltransferase / Monoglyceride acyltransferase,turquoise,NA,gene
Manes.09G158500.v8.1,Manes.09G158500,(1 of 1) PF00931//PF01582//PF13676 - NB-ARC domain (NB-ARC) // TIR domain (TIR) // TIR domain (TIR_2),turquoise,NA,gene
Manes.09G158800.v8.1,Manes.09G158800,(1 of 3) PTHR10910//PTHR10910:SF109 - EUKARYOTE SPECIFIC DSRNA BINDING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G159000.v8.1,Manes.09G159000,(1 of 4) PTHR24056//PTHR24056:SF176 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G159400.v8.1,Manes.09G159400,(1 of 1) K03240 - translation initiation factor eIF-2B subunit epsilon (EIF2B5),turquoise,NA,gene
Manes.09G159600.v8.1,Manes.09G159600,(1 of 2) PTHR11926//PTHR11926:SF352 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G159900.v8.1,Manes.09G159900,(1 of 13) PF07899 - Frigida-like protein (Frigida),turquoise,NA,gene
Manes.09G160200.v8.1,Manes.09G160200,(1 of 4) PTHR20863:SF29 - ACYL CARRIER PROTEIN 1; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.09G160500.v8.1,Manes.09G160500,(1 of 2) KOG3316 - Transport protein particle (TRAPP) complex subunit,turquoise,NA,gene
Manes.09G160800.v8.1,Manes.09G160800,(1 of 1) KOG1003//KOG1850 - Actin filament-coating protein tropomyosin // Myosin-like coiled-coil protein,turquoise,NA,gene
Manes.09G161200.v8.1,Manes.09G161200,(1 of 5) 1.1.1.25 - Shikimate dehydrogenase / Shikimate:NADP(+) oxidoreductase,turquoise,NA,gene
Manes.09G161500.v8.1,Manes.09G161500,(1 of 19) K11251 - histone H2A (H2A),turquoise,NA,gene
Manes.09G162400.v8.1,Manes.09G162400,(1 of 9) PTHR23500//PTHR23500:SF62 - FAMILY NOT NAMED // SUGAR TRANSPORTER ERD6-LIKE 14-RELATED,turquoise,NA,gene
Manes.09G162500.v8.1,Manes.09G162500,(1 of 9) PTHR23500//PTHR23500:SF62 - FAMILY NOT NAMED // SUGAR TRANSPORTER ERD6-LIKE 14-RELATED,brown,NA,gene
Manes.09G162700.v8.1,Manes.09G162700,(1 of 2) KOG1893 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.09G162900.v8.1,Manes.09G162900,(1 of 2) 6.3.2.3 - Glutathione synthase / GSH synthetase,turquoise,NA,gene
Manes.09G163200.v8.1,Manes.09G163200,(1 of 2) PTHR11062//PTHR11062:SF48 - EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED // SUBFAMILY NOT NAMED,turquoise,carb,gene
Manes.09G163600.v8.1,Manes.09G163600,(1 of 1) PTHR22835//PTHR22835:SF208 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.09G164100.v8.1,Manes.09G164100,(1 of 2) PTHR11969:SF26 - TRANSCRIPTION FACTOR BHLH99,brown,NA,gene
Manes.09G164300.v8.1,Manes.09G164300,(1 of 1) K10849 - DNA excision repair protein ERCC-1 (ERCC1),turquoise,NA,gene
Manes.09G164400.v8.1,Manes.09G164400,(1 of 2) PTHR27001//PTHR27001:SF92 - FAMILY NOT NAMED // PROTEIN KINASE DOMAIN-CONTAINING PROTEIN,brown,NA,gene
Manes.09G165400.v8.1,Manes.09G165400,(1 of 45) PF00097 - Zinc finger; C3HC4 type (RING finger) (zf-C3HC4),turquoise,NA,gene
Manes.09G166100.v8.1,Manes.09G166100,,turquoise,NA,gene
Manes.09G166900.v8.1,Manes.09G166900,(1 of 1) K18636 - microtubule-binding protein TANGLED1 (TAN1),turquoise,NA,gene
Manes.09G167000.v8.1,Manes.09G167000,(1 of 1) KOG0239//KOG4280 - Kinesin (KAR3 subfamily) // Kinesin-like protein,turquoise,NA,gene
Manes.09G167400.v8.1,Manes.09G167400,(1 of 3) PTHR24096//PTHR24096:SF221 - FAMILY NOT NAMED // PROTEIN ACS-13; ISOFORM C,turquoise,NA,gene
Manes.09G167700.v8.1,Manes.09G167700,(1 of 5) K15718 - linoleate 9S-lipoxygenase (LOX1_5),turquoise,NA,gene
Manes.09G168000.v8.1,Manes.09G168000,(1 of 1) PTHR21689:SF3 - PROTEIN ALWAYS EARLY 1-RELATED,turquoise,NA,gene
Manes.09G168800.v8.1,Manes.09G168800,(1 of 3) PTHR10108//PTHR10108:SF882 - METHYLTRANSFERASE // METHYLTRANSFERASE-RELATED,turquoise,NA,gene
Manes.09G169000.v8.1,Manes.09G169000,(1 of 2) PTHR10593:SF31 - C2H2-LIKE ZINC FINGER PROTEIN-RELATED,turquoise,NA,gene
Manes.09G169100.v8.1,Manes.09G169100,(1 of 2) PTHR23244//PTHR23244:SF315 - KELCH REPEAT DOMAIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G169400.v8.1,Manes.09G169400,(1 of 19) K11251 - histone H2A (H2A),turquoise,NA,gene
Manes.09G170000.v8.1,Manes.09G170000,(1 of 5) PF05755 - Rubber elongation factor protein (REF) (REF),brown,NA,gene
Manes.09G170100.v8.1,Manes.09G170100,(1 of 4) K02937 - large subunit ribosomal protein L7e (RP-L7e; RPL7),turquoise,NA,gene
Manes.09G170700.v8.1,Manes.09G170700,(1 of 2) K03065 - 26S proteasome regulatory subunit T5 (PSMC3; RPT5),turquoise,NA,gene
Manes.09G170900.v8.1,Manes.09G170900,(1 of 3) PTHR22937//PTHR22937:SF37 - RING FINGER CONTAINING PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G171000.v8.1,Manes.09G171000,(1 of 4) K12890 - splicing factor; arginine/serine-rich 1/9 (SFRS1_9),turquoise,NA,gene
Manes.09G171200.v8.1,Manes.09G171200,(1 of 2) PTHR31561:SF20 - 3-KETOACYL-COA SYNTHASE 7,turquoise,NA,gene
Manes.09G172000.v8.1,Manes.09G172000,(1 of 3) PTHR10791//PTHR10791:SF35 - RAG1-ACTIVATING PROTEIN 1 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.09G174300.v8.1,Manes.09G174300,(1 of 2) K03254 - translation initiation factor 3 subunit A (EIF3A),turquoise,NA,gene
Manes.09G174400.v8.1,Manes.09G174400,(1 of 4) PTHR13832//PTHR13832:SF158 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 5-RELATED,turquoise,NA,gene
Manes.09G174500.v8.1,Manes.09G174500,(1 of 13) K10406 - kinesin family member C2/C3 (KIFC2_3),turquoise,NA,gene
Manes.09G174800.v8.1,Manes.09G174800,(1 of 1) PTHR13058:SF19 - PROTEIN W02F12.4; ISOFORM D,turquoise,NA,gene
