gene_id,locusName,Description,colors,class,gene_metabolite
Manes.05G166100.v8.1,Manes.05G166100,(1 of 1) PTHR10993//PTHR10993:SF11 - OCTANOYLTRANSFERASE // PLASTIDIAL LIPOYLTRANSFERASE 2-RELATED,yellow,NA,gene
Manes.05G168500.v8.1,Manes.05G168500,(1 of 4) PTHR24298//PTHR24298:SF172 - FAMILY NOT NAMED // CYTOCHROME P450 82C2-RELATED,yellow,NA,gene
Manes.05G174002.v8.1,Manes.05G174002,(1 of 1) PTHR10438:SF229 - THIOREDOXIN-LIKE 4; CHLOROPLASTIC,yellow,NA,gene
Manes.05G174100.v8.1,Manes.05G174100,(1 of 2) K18588 - coenzyme Q-binding protein COQ10 (COQ10),yellow,NA,gene
Manes.05G181000.v8.1,Manes.05G181000,(1 of 2) PTHR11776//PTHR11776:SF8 - ADENINE PHOSPHORIBOSYLTRANSFERASE // ADENINE PHOSPHORIBOSYLTRANSFERASE 1; CHLOROPLASTIC,yellow,NA,gene
Manes.05G181300.v8.1,Manes.05G181300,(1 of 1) PTHR21494:SF0 - ACTIVATING SIGNAL COINTEGRATOR 1 COMPLEX SUBUNIT 2,yellow,NA,gene
Manes.05G191300.v8.1,Manes.05G191300,,yellow,NA,gene
Manes.05G192730.v8.1,Manes.05G192730,(1 of 4) PTHR31645:SF8 - METAL-NICOTIANAMINE TRANSPORTER YSL3,yellow,NA,gene
Manes.05G193200.v8.1,Manes.05G193200,(1 of 2) PTHR22957//PTHR22957:SF293 - TBC1 DOMAIN FAMILY MEMBER GTPASE-ACTIVATING PROTEIN // GTPASE ACTIVATOR PROTEIN OF RAB-LIKE SMALL GTPASES-LIKE PROTEIN,yellow,NA,gene
Manes.05G195080.v8.1,Manes.05G195080,(1 of 2) PTHR22595:SF42 - CHITINASE-LIKE PROTEIN 1,yellow,NA,gene
Manes.05G196500.v8.1,Manes.05G196500,(1 of 1) 3.1.13.3 - Oligonucleotidase,yellow,NA,gene
Manes.05G198000.v8.1,Manes.05G198000,(1 of 1) PTHR11851:SF152 - PROTEIN UCR-2.3,yellow,NA,gene
Manes.05G201400.v8.1,Manes.05G201400,(1 of 2) 6.2.1.20 - Long-chain-fatty-acid--[acyl-carrier-protein] ligase / Acyl-[acyl-carrier-protein] synthetase,yellow,NA,gene
Manes.05G203450.v8.1,Manes.05G203450,(1 of 2) K13342 - peroxin-5 (PEX5; PXR1),yellow,NA,gene
Manes.05G204100.v8.1,Manes.05G204100,(1 of 4) K02937 - large subunit ribosomal protein L7e (RP-L7e; RPL7),yellow,NA,gene
Manes.05G204900.v8.1,Manes.05G204900,(1 of 1) K16616 - actin-related protein 8; plant (PARP8),yellow,NA,gene
Manes.05G206100.v8.1,Manes.05G206100,(1 of 4) PF16529 - WD40 region of Ge1; enhancer of mRNA-decapping protein (Ge1_WD40),yellow,NA,gene
Manes.05G207100.v8.1,Manes.05G207100,,yellow,NA,gene
Manes.06G003200.v8.1,Manes.06G003200,(1 of 1) K12236 - transcriptional repressor NF-X1 [EC:6.3.2.-] (NFX1),yellow,NA,gene
Manes.06G008300.v8.1,Manes.06G008300,(1 of 217) PF00400 - WD domain; G-beta repeat (WD40),yellow,NA,gene
Manes.06G009800.v8.1,Manes.06G009800,(1 of 2) K02929 - large subunit ribosomal protein L44e (RP-L44e; RPL44),yellow,NA,gene
Manes.06G010100.v8.1,Manes.06G010100,(1 of 4) PTHR33044//PTHR33044:SF27 - FAMILY NOT NAMED // BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED,yellow,NA,gene
Manes.06G010625.v8.1,Manes.06G010625,(1 of 35) PTHR27002//PTHR27002:SF84 - FAMILY NOT NAMED // ATP BINDING / PROTEIN KINASE-RELATED,yellow,NA,gene
Manes.06G012800.v8.1,Manes.06G012800,(1 of 1) PTHR23335:SF12 - CALMODULIN-BINDING TRANSCRIPTION ACTIVATOR 1-RELATED,yellow,NA,gene
Manes.06G014800.v8.1,Manes.06G014800,(1 of 1) PTHR12321:SF60 - PHD FINGER PROTEIN ALFIN-LIKE 6-RELATED,yellow,NA,gene
Manes.06G015800.v8.1,Manes.06G015800,(1 of 2) PTHR27003:SF15 - LEUCINE-RICH REPEAT PROTEIN KINASE-LIKE PROTEIN,yellow,NA,gene
Manes.06G021300.v8.1,Manes.06G021300,(1 of 4) K02942 - large subunit ribosomal protein LP1 (RP-LP1; RPLP1),yellow,NA,gene
Manes.06G023550.v8.1,Manes.06G023550,(1 of 2) K10739 - replication factor A2 (RFA2; RPA2),yellow,NA,gene
Manes.06G027100.v8.1,Manes.06G027100,(1 of 1) KOG4780 - Uncharacterized conserved protein,yellow,NA,gene
Manes.06G032800.v8.1,Manes.06G032800,(1 of 1) K17908 - autophagy-related protein 18 (WIPI; ATG18),yellow,NA,gene
Manes.06G035100.v8.1,Manes.06G035100,(1 of 5) KOG1773 - Stress responsive protein,yellow,NA,gene
Manes.06G037700.v8.1,Manes.06G037700,(1 of 2) KOG3315 - Transport protein particle (TRAPP) complex subunit,yellow,NA,gene
Manes.06G041300.v8.1,Manes.06G041300,(1 of 2) PTHR22763//PTHR22763:SF49 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.06G041350.v8.1,Manes.06G041350,(1 of 6) K02936 - large subunit ribosomal protein L7Ae (RP-L7Ae; RPL7A),yellow,NA,gene
Manes.06G055900.v8.1,Manes.06G055900,(1 of 6) 2.4.1.144 - Beta-1;4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase / acetylglucosaminyltransferase III,yellow,NA,gene
Manes.06G058300.v8.1,Manes.06G058300,(1 of 1) 1.1.1.23 - Histidinol dehydrogenase,yellow,NA,gene
Manes.06G054800.v8.1,Manes.06G054800,(1 of 2) PTHR19384//PTHR19384:SF54 - FLAVODOXIN-RELATED // FERREDOXIN--NADP REDUCTASE; ROOT ISOZYME 1; CHLOROPLASTIC-RELATED,yellow,NA,gene
Manes.06G078200.v8.1,Manes.06G078200,(1 of 1) PTHR35705:SF2 - WPP DOMAIN-INTERACTING TAIL-ANCHORED PROTEIN 2,yellow,NA,gene
Manes.06G082800.v8.1,Manes.06G082800,(1 of 1) PTHR23244//PTHR23244:SF285 - KELCH REPEAT DOMAIN // LEUCINE-ZIPPER-LIKE TRANSCRIPTIONAL REGULATOR 1,yellow,NA,gene
Manes.06G089800.v8.1,Manes.06G089800,(1 of 2) K12127 - pseudo-response regulator 1 (TOC1; APRR1),yellow,NA,gene
Manes.06G094400.v8.1,Manes.06G094400,(1 of 4) K02997 - small subunit ribosomal protein S9e (RP-S9e; RPS9),yellow,NA,gene
Manes.06G101600.v8.1,Manes.06G101600,(1 of 9) 1.3.5.1 - Succinate dehydrogenase (quinone) / Succinic dehydrogenase,yellow,carb,gene
Manes.06G106400.v8.1,Manes.06G106400,(1 of 3) PTHR10168:SF73 - GLUTAREDOXIN-C1,yellow,NA,gene
Manes.06G109800.v8.1,Manes.06G109800,(1 of 1) PTHR10774//PTHR10774:SF94 - EXTENDED SYNAPTOTAGMIN-RELATED // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.06G112000.v8.1,Manes.06G112000,(1 of 8) K11294 - nucleolin (NCL; NSR1),yellow,NA,gene
Manes.06G112300.v8.1,Manes.06G112300,(1 of 1) K15360 - centromere protein X (STRA13; CENPX; MHF2),yellow,NA,gene
Manes.06G116800.v8.1,Manes.06G116800,(1 of 2) K08818 - cell division cycle 2-like [EC:2.7.11.22] (CDC2L),yellow,NA,gene
Manes.06G120700.v8.1,Manes.06G120700,(1 of 2) PTHR13061//PTHR13061:SF0 - DYNACTIN SUBUNIT P25 // GAMMA CARBONIC ANHYDRASE-LIKE 1; MITOCHONDRIAL-RELATED,yellow,NA,gene
Manes.06G124100.v8.1,Manes.06G124100,(1 of 2) K02728 - 20S proteasome subunit alpha 3 (PSMA4),yellow,NA,gene
Manes.06G125500.v8.1,Manes.06G125500,(1 of 2) PTHR31762//PTHR31762:SF4 - FAMILY NOT NAMED // EXPRESSED PROTEIN,yellow,NA,gene
Manes.06G133100.v8.1,Manes.06G133100,(1 of 4) K02877 - large subunit ribosomal protein L15e (RP-L15e; RPL15),yellow,NA,gene
Manes.06G136900.v8.1,Manes.06G136900,(1 of 2) K02969 - small subunit ribosomal protein S20e (RP-S20e; RPS20),yellow,NA,gene
Manes.06G137100.v8.1,Manes.06G137100,(1 of 3) K02953 - small subunit ribosomal protein S13e (RP-S13e; RPS13),yellow,NA,gene
Manes.06G138200.v8.1,Manes.06G138200,(1 of 2) PTHR11638//PTHR11638:SF105 - ATP-DEPENDENT CLP PROTEASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.06G144100.v8.1,Manes.06G144100,(1 of 2) PTHR10378:SF9 - CHIP; ISOFORM B,yellow,NA,gene
Manes.06G144900.v8.1,Manes.06G144900,(1 of 5) K17604 - zinc finger SWIM domain-containing protein 3 (ZSWIM3),yellow,NA,gene
Manes.06G146300.v8.1,Manes.06G146300,(1 of 2) PTHR10281:SF45 - MEMBRANE STEROID-BINDING PROTEIN 1-RELATED,yellow,NA,gene
Manes.06G153700.v8.1,Manes.06G153700,(1 of 2) K03949 - NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5 (NDUFA5),yellow,NA,gene
Manes.06G155200.v8.1,Manes.06G155200,(1 of 2) PTHR11817//PTHR11817:SF2 - PYRUVATE KINASE // PLASTIDIAL PYRUVATE KINASE 2,yellow,carb,gene
Manes.06G156300.v8.1,Manes.06G156300,(1 of 14) K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E; UBC4; UBC5),yellow,NA,gene
Manes.06G157000.v8.1,Manes.06G157000,,yellow,NA,gene
Manes.06G162100.v8.1,Manes.06G162100,(1 of 1) PF15159 - Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y (PIG-Y),yellow,NA,gene
Manes.06G163300.v8.1,Manes.06G163300,(1 of 3) K02981 - small subunit ribosomal protein S2e (RP-S2e; RPS2),yellow,NA,gene
Manes.06G163700.v8.1,Manes.06G163700,(1 of 2) PTHR24349:SF116 - CALCIUM-DEPENDENT PROTEIN KINASE 7,yellow,NA,gene
Manes.06G169700.v8.1,Manes.06G169700,(1 of 3) PF00249//PF00439 - Myb-like DNA-binding domain (Myb_DNA-binding) // Bromodomain (Bromodomain),yellow,NA,gene
Manes.06G171000.v8.1,Manes.06G171000,,yellow,NA,gene
Manes.06G175700.v8.1,Manes.06G175700,(1 of 2) 2.8.1.1//2.8.1.2 - Thiosulfate sulfurtransferase / Thiosulfate thiotransferase // 3-mercaptopyruvate sulfurtransferase,yellow,NA,gene
Manes.06G180101.v8.1,Manes.06G180101,(1 of 1) PTHR10366//PTHR10366:SF343 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.07G007600.v8.1,Manes.07G007600,(1 of 2) PTHR31265:SF2 - F17A17.37 PROTEIN,yellow,NA,gene
Manes.07G012500.v8.1,Manes.07G012500,(1 of 1) PTHR13516//PTHR13516:SF6 - RIBONUCLEASE P SUBUNIT P25 // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.07G017100.v8.1,Manes.07G017100,(1 of 4) K02873 - large subunit ribosomal protein L13e (RP-L13e; RPL13),yellow,NA,gene
Manes.07G023900.v8.1,Manes.07G023900,(1 of 2) K12811 - ATP-dependent RNA helicase DDX46/PRP5 (DDX46; PRP5),yellow,NA,gene
Manes.07G030500.v8.1,Manes.07G030500,(1 of 2) PTHR11654//PTHR11654:SF177 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 4.3,yellow,NA,gene
Manes.07G034000.v8.1,Manes.07G034000,(1 of 6) K14396 - polyadenylate-binding protein 2 (PABPN1; PABP2),yellow,NA,gene
Manes.07G036800.v8.1,Manes.07G036800,(1 of 1) PTHR10516:SF214 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FKBP12,yellow,NA,gene
Manes.07G041000.v8.1,Manes.07G041000,(1 of 2) KOG4090 - Uncharacterized conserved protein,yellow,NA,gene
Manes.07G046500.v8.1,Manes.07G046500,(1 of 3) PTHR22601:SF11 - OLIGOPEPTIDE TRANSPORTER 4,yellow,NA,gene
Manes.07G049800.v8.1,Manes.07G049800,(1 of 4) 2.6.1.83 - LL-diaminopimelate aminotransferase / LL-diaminopimelate transaminase,yellow,NA,gene
Manes.07G050000.v8.1,Manes.07G050000,(1 of 3) PTHR12064//PTHR12064:SF30 - ANCIENT CONSERVED DOMAIN PROTEIN-RELATED // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.07G062340.v8.1,Manes.07G062340,(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.07G062380.v8.1,Manes.07G062380,,yellow,NA,gene
Manes.07G065600.v8.1,Manes.07G065600,(1 of 3) KOG1672 - ATP binding protein,yellow,NA,gene
Manes.07G065855.v8.1,Manes.07G065855,(1 of 74) PF00069//PF07714 - Protein kinase domain (Pkinase) // Protein tyrosine kinase (Pkinase_Tyr),yellow,NA,gene
Manes.07G070400.v8.1,Manes.07G070400,(1 of 4) PTHR11926:SF167 - UDP-GLYCOSYLTRANSFERASE 84A1-RELATED,yellow,NA,gene
Manes.07G078100.v8.1,Manes.07G078100,(1 of 1) K01969 - 3-methylcrotonyl-CoA carboxylase beta subunit (E6.4.1.4B),yellow,NA,gene
Manes.07G082226.v8.1,Manes.07G082226,(1 of 4) PF02892//PF04937 - BED zinc finger (zf-BED) // Protein of unknown function (DUF 659) (DUF659),yellow,NA,gene
Manes.07G082975.v8.1,Manes.07G082975,(1 of 3) K02938 - large subunit ribosomal protein L8e (RP-L8e; RPL8),yellow,NA,gene
Manes.07G087400.v8.1,Manes.07G087400,(1 of 1) PTHR10159//PTHR10159:SF376 - DUAL SPECIFICITY PROTEIN PHOSPHATASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.07G090500.v8.1,Manes.07G090500,(1 of 3) K02727 - 20S proteasome subunit alpha 7 (PSMA3),yellow,NA,gene
Manes.07G097600.v8.1,Manes.07G097600,(1 of 1) PTHR10694:SF45 - LYSINE-SPECIFIC DEMETHYLASE ELF6-RELATED,yellow,NA,gene
Manes.07G102804.v8.1,Manes.07G102804,,yellow,NA,gene
Manes.07G108300.v8.1,Manes.07G108300,(1 of 3) K02918 - large subunit ribosomal protein L35e (RP-L35e; RPL35),yellow,NA,gene
Manes.07G108900.v8.1,Manes.07G108900,(1 of 3) K02918 - large subunit ribosomal protein L35e (RP-L35e; RPL35),yellow,NA,gene
Manes.07G112500.v8.1,Manes.07G112500,(1 of 6) PTHR11913:SF22 - ACTIN-DEPOLYMERIZING FACTOR 1-RELATED,yellow,NA,gene
Manes.07G114300.v8.1,Manes.07G114300,(1 of 3) PTHR33981:SF2 - GENOMIC DNA; CHROMOSOME 3; BAC CLONE: T16H11,yellow,NA,gene
Manes.07G117300.v8.1,Manes.07G117300,(1 of 4) PTHR21717:SF9 - PROTEIN TBF1,yellow,NA,gene
Manes.07G117800.v8.1,Manes.07G117800,(1 of 23) PF08137 - DVL family (DVL),yellow,NA,gene
Manes.07G120100.v8.1,Manes.07G120100,(1 of 2) K03248 - translation initiation factor 3 subunit G (EIF3G),yellow,NA,gene
Manes.07G120400.v8.1,Manes.07G120400,(1 of 48) PF04535 - Domain of unknown function (DUF588) (DUF588),yellow,NA,gene
Manes.07G126300.v8.1,Manes.07G126300,(1 of 2) K03249 - translation initiation factor 3 subunit F (EIF3F),yellow,NA,gene
Manes.07G127400.v8.1,Manes.07G127400,(1 of 7) K13946 - auxin influx carrier (AUX1 LAX family) (AUX1; LAX),yellow,NA,gene
Manes.07G136500.v8.1,Manes.07G136500,(1 of 4) 3.1.31.1 - Micrococcal nuclease / Micrococcal endonuclease,yellow,NA,gene
Manes.07G140500.v8.1,Manes.07G140500,(1 of 3) K04564 - superoxide dismutase; Fe-Mn family (SOD2),yellow,NA,gene
Manes.07G140600.v8.1,Manes.07G140600,(1 of 6) PF01661 - Macro domain (Macro),yellow,NA,gene
Manes.07G142700.v8.1,Manes.07G142700,(1 of 1) PTHR11728//PTHR11728:SF13 - GLYCEROL-3-PHOSPHATE DEHYDROGENASE // GLYCEROL-3-PHOSPHATE DEHYDROGENASE [NAD(+)] 2; CHLOROPLASTIC,yellow,NA,gene
Manes.07G142200.v8.1,Manes.07G142200,,yellow,NA,gene
Manes.08G002600.v8.1,Manes.08G002600,(1 of 3) K02930 - large subunit ribosomal protein L4e (RP-L4e; RPL4),yellow,NA,gene
Manes.08G003000.v8.1,Manes.08G003000,(1 of 1) PTHR11254:SF350 - E3 UBIQUITIN-PROTEIN LIGASE UPL4,yellow,NA,gene
Manes.08G004600.v8.1,Manes.08G004600,(1 of 25) PF04749 - PLAC8 family (PLAC8),yellow,NA,gene
Manes.08G006300.v8.1,Manes.08G006300,(1 of 2) PTHR33597//PTHR33597:SF4 - FAMILY NOT NAMED // CONSERVED PEPTIDE UPSTREAM OPEN READING FRAME 47,yellow,NA,gene
Manes.08G006400.v8.1,Manes.08G006400,(1 of 6) KOG4265 - Predicted E3 ubiquitin ligase,yellow,NA,gene
Manes.08G007100.v8.1,Manes.08G007100,(1 of 3) PTHR13061//PTHR13061:SF9 - DYNACTIN SUBUNIT P25 // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.08G008000.v8.1,Manes.08G008000,(1 of 8) K11294 - nucleolin (NCL; NSR1),yellow,NA,gene
Manes.08G012200.v8.1,Manes.08G012200,(1 of 2) PTHR10257:SF20 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A 57 KDA REGULATORY SUBUNIT B' ALPHA ISOFORM-RELATED,yellow,NA,gene
Manes.08G013300.v8.1,Manes.08G013300,(1 of 2) 6.3.5.2 - GMP synthase (glutamine-hydrolyzing) / GMP synthetase (glutamine-hydrolyzing),yellow,NA,gene
Manes.08G013400.v8.1,Manes.08G013400,(1 of 1) PTHR23086:SF42 - PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 9,yellow,NA,gene
Manes.08G017400.v8.1,Manes.08G017400,(1 of 2) 4.3.1.19 - Threonine ammonia-lyase / Threonine dehydratase,yellow,NA,gene
Manes.08G020350.v8.1,Manes.08G020350,(1 of 4) K12836 - splicing factor U2AF 35 kDa subunit (U2AF1),yellow,NA,gene
Manes.08G022601.v8.1,Manes.08G022601,(1 of 2) PTHR24032:SF1 - PRESPORE PROTEIN DP87,yellow,NA,gene
Manes.08G023800.v8.1,Manes.08G023800,(1 of 14) PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN,yellow,NA,gene
Manes.08G025100.v8.1,Manes.08G025100,(1 of 1) K00419 - ubiquinol-cytochrome c reductase subunit 9 (QCR9; UCRC),yellow,NA,gene
Manes.08G026300.v8.1,Manes.08G026300,(1 of 1) PTHR11564//PTHR11564:SF19 - GTPASE CONTAINING FAMILY OF SIGNAL RECOGNITION PARTICLE PROTEINS // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.08G027400.v8.1,Manes.08G027400,(1 of 4) K02927//K08770 - large subunit ribosomal protein L40e (RP-L40e; RPL40) // ubiquitin C (UBC),yellow,NA,gene
Manes.08G030400.v8.1,Manes.08G030400,(1 of 2) PTHR10732//PTHR10732:SF2 - 40S RIBOSOMAL PROTEIN S17 // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.08G031800.v8.1,Manes.08G031800,(1 of 2) K03386 - peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15] (E1.11.1.15; PRDX; ahpC),yellow,NA,gene
Manes.08G032200.v8.1,Manes.08G032200,(1 of 2) PF09758 - Uncharacterised conserved protein (FPL),yellow,NA,gene
Manes.08G035800.v8.1,Manes.08G035800,(1 of 1) 4.1.2.25 - Dihydroneopterin aldolase / dihydropteridine glycolaldehyde-lyase,yellow,NA,gene
Manes.08G036000.v8.1,Manes.08G036000,(1 of 2) PTHR34560:SF1 - POLYKETIDE CYCLASE/DEHYDRASE AND LIPID TRANSPORT SUPERFAMILY PROTEIN,yellow,NA,gene
Manes.08G036300.v8.1,Manes.08G036300,(1 of 2) PTHR24349:SF161 - CALCIUM-DEPENDENT PROTEIN KINASE 1-RELATED,yellow,NA,gene
Manes.08G039200.v8.1,Manes.08G039200,(1 of 5) K02979 - small subunit ribosomal protein S28e (RP-S28e; RPS28),yellow,NA,gene
Manes.08G039300.v8.1,Manes.08G039300,(1 of 5) K02979 - small subunit ribosomal protein S28e (RP-S28e; RPS28),yellow,NA,gene
Manes.08G040000.v8.1,Manes.08G040000,(1 of 1) PTHR10644:SF6 - CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR (CPSF) A SUBUNIT PROTEIN,yellow,NA,gene
Manes.08G045600.v8.1,Manes.08G045600,(1 of 2) PTHR24078//PTHR24078:SF193 - DNAJ HOMOLOG SUBFAMILY C MEMBER // DNAJ HOMOLOG SUBFAMILY C MEMBER 2,yellow,NA,gene
Manes.08G046400.v8.1,Manes.08G046400,(1 of 3) PTHR10288//PTHR10288:SF154 - KH DOMAIN CONTAINING RNA BINDING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.08G052600.v8.1,Manes.08G052600,(1 of 2) PTHR24093//PTHR24093:SF296 - FAMILY NOT NAMED // CALCIUM-TRANSPORTING ATPASE 4; PLASMA MEMBRANE-TYPE-RELATED,yellow,NA,gene
Manes.08G060000.v8.1,Manes.08G060000,(1 of 2) PTHR22950:SF269 - EXPRESSED PROTEIN,yellow,NA,gene
Manes.08G065300.v8.1,Manes.08G065300,(1 of 4) K02993 - small subunit ribosomal protein S7e (RP-S7e; RPS7),yellow,NA,gene
Manes.08G065600.v8.1,Manes.08G065600,(1 of 1) K02503 - histidine triad (HIT) family protein (HINT1; hinT; hit),yellow,NA,gene
Manes.08G066600.v8.1,Manes.08G066600,(1 of 2) K19034 - 50S ribosomal protein 5 (PSRP5),yellow,NA,gene
Manes.08G076545.v8.1,Manes.08G076545,(1 of 1) 5.1.1.7 - Diaminopimelate epimerase,yellow,NA,gene
Manes.08G078500.v8.1,Manes.08G078500,(1 of 6) PTHR11913//PTHR11913:SF22 - COFILIN-RELATED // ACTIN-DEPOLYMERIZING FACTOR 1-RELATED,yellow,NA,gene
Manes.08G079700.v8.1,Manes.08G079700,(1 of 48) PF04535 - Domain of unknown function (DUF588) (DUF588),yellow,NA,gene
Manes.08G086900.v8.1,Manes.08G086900,(1 of 1) K15685 - E3 ubiquitin-protein ligase Hakai [EC:6.3.2.19] (CBLL1),yellow,NA,gene
Manes.08G087300.v8.1,Manes.08G087300,(1 of 2) K13917 - mRNA-capping enzyme (RNGTT),yellow,NA,gene
Manes.08G096900.v8.1,Manes.08G096900,(1 of 2) PTHR31241:SF2 - DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2A-RELATED,yellow,NA,gene
Manes.08G097000.v8.1,Manes.08G097000,(1 of 5) 5.3.3.12 - L-dopachrome isomerase / Tyrosinase-related protein 2,yellow,NA,gene
Manes.08G097700.v8.1,Manes.08G097700,(1 of 4) K02987 - small subunit ribosomal protein S4e (RP-S4e; RPS4),yellow,NA,gene
Manes.08G098200.v8.1,Manes.08G098200,(1 of 1) K11092 - U2 small nuclear ribonucleoprotein A' (SNRPA1),yellow,NA,gene
Manes.08G108500.v8.1,Manes.08G108500,(1 of 3) K00924//K03083 - uncharacterized protein (E2.7.1.-) // glycogen synthase kinase 3 beta (GSK3B),yellow,NA,gene
Manes.08G111700.v8.1,Manes.08G111700,,yellow,NA,gene
Manes.08G116100.v8.1,Manes.08G116100,(1 of 1) K02883//K07575 - large subunit ribosomal protein L18e (RP-L18e; RPL18) // PUA domain protein (K07575),yellow,NA,gene
Manes.08G118300.v8.1,Manes.08G118300,(1 of 2) K02971 - small subunit ribosomal protein S21e (RP-S21e; RPS21),yellow,NA,gene
Manes.08G121100.v8.1,Manes.08G121100,(1 of 3) PTHR15615:SF20 - CYCLIN FAMILY PROTEIN-RELATED,yellow,NA,gene
Manes.08G125600.v8.1,Manes.08G125600,(1 of 4) PTHR20863:SF29 - ACYL CARRIER PROTEIN 1; CHLOROPLASTIC-RELATED,yellow,NA,gene
Manes.08G127700.v8.1,Manes.08G127700,(1 of 2) 3.5.4.3 - Guanine deaminase / Guanine aminase,yellow,NA,gene
Manes.08G127800.v8.1,Manes.08G127800,(1 of 4) K02974 - small subunit ribosomal protein S24e (RP-S24e; RPS24),yellow,NA,gene
Manes.08G127900.v8.1,Manes.08G127900,(1 of 3) PF07466 - Protein of unknown function (DUF1517) (DUF1517),yellow,NA,gene
Manes.08G135700.v8.1,Manes.08G135700,(1 of 2) K09550 - prefoldin subunit 4 (PFDN4),yellow,NA,gene
Manes.08G137500.v8.1,Manes.08G137500,,yellow,NA,gene
Manes.08G137600.v8.1,Manes.08G137600,(1 of 3) PTHR11071:SF252 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP18-3-RELATED,yellow,NA,gene
Manes.08G139600.v8.1,Manes.08G139600,(1 of 4) PTHR11909//PTHR11909:SF178 - CASEIN KINASE-RELATED // CASEIN KINASE 1-LIKE PROTEIN 8,yellow,NA,gene
Manes.08G142200.v8.1,Manes.08G142200,(1 of 2) K07573 - exosome complex component CSL4 (CSL4; EXOSC1),yellow,NA,gene
Manes.08G148000.v8.1,Manes.08G148000,(1 of 2) PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87,yellow,NA,gene
Manes.08G150600.v8.1,Manes.08G150600,(1 of 2) PTHR23180//PTHR23180:SF202 - CENTAURIN/ARF // ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD14-RELATED,yellow,NA,gene
Manes.08G156200.v8.1,Manes.08G156200,(1 of 52) PF00385 - Chromo (CHRromatin Organisation MOdifier) domain (Chromo),yellow,NA,gene
Manes.08G157700.v8.1,Manes.08G157700,,yellow,NA,gene
Manes.08G163511.v8.1,Manes.08G163511,,yellow,NA,gene
Manes.08G163800.v8.1,Manes.08G163800,(1 of 1) K15425 - serine/threonine-protein phosphatase 4 regulatory subunit 2 (PPP4R2),yellow,NA,gene
Manes.08G165300.v8.1,Manes.08G165300,(1 of 4) K02873 - large subunit ribosomal protein L13e (RP-L13e; RPL13),yellow,NA,gene
Manes.08G168200.v8.1,Manes.08G168200,(1 of 10) PF11891 - Domain of unknown function (DUF3411) (DUF3411),yellow,NA,gene
Manes.08G170800.v8.1,Manes.08G170800,(1 of 2) PTHR22765//PTHR22765:SF58 - RING FINGER AND PROTEASE ASSOCIATED DOMAIN-CONTAINING // VACUOLAR-SORTING RECEPTOR 1-RELATED,yellow,NA,gene
Manes.08G171900.v8.1,Manes.08G171900,(1 of 25) PF00234 - Protease inhibitor/seed storage/LTP family (Tryp_alpha_amyl),yellow,NA,gene
Manes.09G000900.v8.1,Manes.09G000900,(1 of 2) PTHR32116:SF3 - GALACTURONOSYLTRANSFERASE 3-RELATED,yellow,NA,gene
Manes.09G002400.v8.1,Manes.09G002400,(1 of 2) K11270 - chromosome transmission fidelity protein 8 (CTF8),yellow,NA,gene
Manes.09G002900.v8.1,Manes.09G002900,(1 of 1) K15711 - SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A3 [EC:3.6.4.- 6.3.2.19] (SMARCA3; HLTF),yellow,NA,gene
Manes.09G005100.v8.1,Manes.09G005100,(1 of 5) K01527 - nascent polypeptide-associated complex subunit beta (EGD1; BTF3),yellow,NA,gene
