gene_id,locusName,Description,colors,class,gene_metabolite
Manes.04G074231.v8.1,Manes.04G074231,(1 of 4) 2.1.1.159 - Theobromine synthase / MXMT,bisque4,NA,gene
Manes.04G090300.v8.1,Manes.04G090300,,lightcyan,NA,gene
Manes.04G091700.v8.1,Manes.04G091700,(1 of 4) K00654 - serine palmitoyltransferase (SPT),bisque4,NA,gene
Manes.04G094400.v8.1,Manes.04G094400,(1 of 2) PF00098//PF06839 - Zinc knuckle (zf-CCHC) // GRF zinc finger (zf-GRF),black,NA,gene
Manes.04G097700.v8.1,Manes.04G097700,(1 of 7) PTHR11685//PTHR11685:SF149 - RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.04G101100.v8.1,Manes.04G101100,(1 of 1) PTHR13683//PTHR13683:SF263 - ASPARTYL PROTEASES // SUBFAMILY NOT NAMED,lavenderblush2,NA,gene
Manes.04G104200.v8.1,Manes.04G104200,(1 of 1) K15326 - tRNA-splicing endonuclease subunit Sen54 (TSEN54),lightcyan,NA,gene
Manes.04G124200.v8.1,Manes.04G124200,(1 of 4) PF02798//PF14497 - Glutathione S-transferase; N-terminal domain (GST_N) // Glutathione S-transferase; C-terminal domain (GST_C_3),black,NA,gene
Manes.04G124300.v8.1,Manes.04G124300,(1 of 14) PTHR11260//PTHR11260:SF317 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED,black,NA,gene
Manes.04G124400.v8.1,Manes.04G124400,(1 of 3) PTHR12161//PTHR12161:SF14 - UNCHARACTERIZED DUF292 // REGULATOR OF VPS4,black,NA,gene
Manes.04G131200.v8.1,Manes.04G131200,,white,NA,gene
Manes.04G135400.v8.1,Manes.04G135400,(1 of 166) PF00646 - F-box domain (F-box),lightcyan,NA,gene
Manes.04G136600.v8.1,Manes.04G136600,(1 of 2) K12125 - protein EARLY FLOWERING 3 (ELF3),black,NA,gene
Manes.04G136700.v8.1,Manes.04G136700,(1 of 3) PTHR31042:SF24 - CORE-2/I-BRANCHING BETA-1;6-N-ACETYLGLUCOSAMINYLTRANSFERASE FAMILY PROTEIN,white,NA,gene
Manes.04G141400.v8.1,Manes.04G141400,(1 of 18) PF12023 - Domain of unknown function (DUF3511) (DUF3511),black,NA,gene
Manes.04G141500.v8.1,Manes.04G141500,(1 of 5) K03257 - translation initiation factor 4A (EIF4A),black,NA,gene
Manes.04G142400.v8.1,Manes.04G142400,(1 of 43) PF05553 - Cotton fibre expressed protein (DUF761),bisque4,NA,gene
Manes.04G147700.v8.1,Manes.04G147700,(1 of 2) PTHR12542//PTHR12542:SF27 - EXOCYST COMPLEX PROTEIN EXO70 // EXOCYST SUBUNIT EXO70 FAMILY PROTEIN D3-RELATED,white,NA,gene
Manes.04G149500.v8.1,Manes.04G149500,(1 of 2) PTHR11200//PTHR11200:SF122 - INOSITOL 5-PHOSPHATASE // PHOSPHOINOSITIDE PHOSPHATASE SAC3-RELATED,black,NA,gene
Manes.04G151300.v8.1,Manes.04G151300,(1 of 2) K04554 - ubiquitin-conjugating enzyme E2 J2 (UBE2J2; NCUBE2; UBC6),black,NA,gene
Manes.04G155400.v8.1,Manes.04G155400,(1 of 2) PTHR11413//PTHR11413:SF55 - CYSTATIN FAMILY MEMBER // CYSTEINE PROTEINASE INHIBITOR 6,black,NA,gene
Manes.04G157300.v8.1,Manes.04G157300,(1 of 1) K10734 - GINS complex subunit 3 (GINS3),lightcyan,NA,gene
Manes.04G158100.v8.1,Manes.04G158100,(1 of 1) PTHR10438:SF276 - THIOREDOXIN-LIKE PROTEIN CITRX; CHLOROPLASTIC,bisque4,NA,gene
Manes.04G160600.v8.1,Manes.04G160600,(1 of 3) PTHR22838//PTHR22838:SF3 - WD REPEAT PROTEIN 26-RELATED // WD-REPEAT PROTEIN-LIKE,lavenderblush2,NA,gene
Manes.04G162000.v8.1,Manes.04G162000,(1 of 1) PTHR10799//PTHR10799:SF777 - SWI/SNF-RELATED MATRIX-ASSOCIATED ACTIN-DEPENDENT REGULATOR OF CHROMATIN SUBFAMILY-RELATED // DNA-BINDING PROTEIN-RELATED,white,NA,gene
Manes.05G000700.v8.1,Manes.05G000700,(1 of 10) PF12776 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_3),lightcyan,NA,gene
Manes.05G001600.v8.1,Manes.05G001600,(1 of 18) PF12023 - Domain of unknown function (DUF3511) (DUF3511),black,NA,gene
Manes.05G002300.v8.1,Manes.05G002300,(1 of 2) PTHR23241//PTHR23241:SF55 - LATE EMBRYOGENESIS ABUNDANT  PLANTS  LEA-RELATED // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.05G003000.v8.1,Manes.05G003000,(1 of 1) PTHR37194:SF1 - T2E6.9,white,NA,gene
Manes.05G004000.v8.1,Manes.05G004000,(1 of 2) PTHR22884//PTHR22884:SF237 - SET DOMAIN PROTEINS // HISTONE-LYSINE N-METHYLTRANSFERASE E(Z),lightcyan,NA,gene
Manes.05G012000.v8.1,Manes.05G012000,(1 of 2) PTHR11183//PTHR11183:SF54 - GLYCOGENIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.05G010400.v8.1,Manes.05G010400,(1 of 2) PTHR31251:SF8 - SQUAMOSA PROMOTER-BINDING-LIKE PROTEIN 1-RELATED,lavenderblush2,NA,gene
Manes.05G010300.v8.1,Manes.05G010300,(1 of 4) K13436 - pto-interacting protein 1 (PTI1),white,NA,gene
Manes.05G009900.v8.1,Manes.05G009900,(1 of 46) PF05678 - VQ motif (VQ),white,NA,gene
Manes.05G008400.v8.1,Manes.05G008400,(1 of 1) PTHR22595//PTHR22595:SF35 - CHITINASE-RELATED // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.05G007800.v8.1,Manes.05G007800,(1 of 4) PTHR24282//PTHR24282:SF22 - CYTOCHROME P450 FAMILY MEMBER // CYTOCHROME P450; FAMILY 709; SUBFAMILY B; POLYPEPTIDE 2-RELATED,lightcyan,NA,gene
Manes.05G006100.v8.1,Manes.05G006100,(1 of 1) PTHR13052//PTHR13052:SF1 - NFRKB-RELATED // SUBFAMILY NOT NAMED,white,NA,gene
Manes.05G014800.v8.1,Manes.05G014800,(1 of 18) PTHR31989:SF21 - NAC TRANSCRIPTION FACTOR-LIKE 9,lightcyan,NA,gene
Manes.05G017300.v8.1,Manes.05G017300,(1 of 1) PTHR13878//PTHR13878:SF63 - GULONOLACTONE OXIDASE // L-GULONOLACTONE OXIDASE,black,NA,gene
Manes.05G017600.v8.1,Manes.05G017600,(1 of 2) PTHR31561//PTHR31561:SF1 - FAMILY NOT NAMED // 3-KETOACYL-COA SYNTHASE 1-RELATED,white,NA,gene
Manes.05G018900.v8.1,Manes.05G018900,(1 of 3) PTHR24298:SF46 - CYTOCHROME P450 78A6-RELATED,black,NA,gene
Manes.05G020900.v8.1,Manes.05G020900,(1 of 1) PTHR10851 - PYRIDOXINE-5-PHOSPHATE OXIDASE,black,NA,gene
Manes.05G022700.v8.1,Manes.05G022700,(1 of 2) PTHR10666//PTHR10666:SF138 - UBIQUITIN // SUBFAMILY NOT NAMED,white,NA,gene
Manes.05G023500.v8.1,Manes.05G023500,(1 of 1) KOG2827 - Uncharacterized conserved protein,white,NA,gene
Manes.05G024100.v8.1,Manes.05G024100,(1 of 2) PTHR23092//PTHR23092:SF19 - TOPOISOMERASE-RELATED PROTEIN // NUCLEOTIDYLTRANSFERASE,lightcyan,NA,gene
Manes.05G025900.v8.1,Manes.05G025900,(1 of 2) K10389 - tubulin gamma (TUBG),bisque4,NA,gene
Manes.05G026500.v8.1,Manes.05G026500,(1 of 3) PTHR11122//PTHR11122:SF10 - APOSPORY-ASSOCIATED PROTEIN C-RELATED // APOSPORY-ASSOCIATED PROTEIN C-RELATED,black,NA,gene
Manes.05G031200.v8.1,Manes.05G031200,(1 of 1) PTHR24055//PTHR24055:SF223 - MITOGEN-ACTIVATED PROTEIN KINASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.05G033500.v8.1,Manes.05G033500,(1 of 2) PTHR11662:SF255 - ANION TRANSPORTER 2; CHLOROPLASTIC-RELATED,bisque4,NA,gene
Manes.05G034000.v8.1,Manes.05G034000,(1 of 2) PTHR37695:SF1 - RECOMBINATION INITIATION DEFECTS 3-RELATED,bisque4,NA,gene
Manes.05G037300.v8.1,Manes.05G037300,(1 of 5) PTHR24206//PTHR24206:SF22 - FAMILY NOT NAMED // PROTEIN PLIM2A,plum3,NA,gene
Manes.05G043200.v8.1,Manes.05G043200,(1 of 2) PTHR10774//PTHR10774:SF51 - EXTENDED SYNAPTOTAGMIN-RELATED // C2 CALCIUM/LIPID-BINDING ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE-RELATED,black,NA,gene
Manes.05G051800.v8.1,Manes.05G051800,(1 of 1) PTHR31934//PTHR31934:SF4 - FAMILY NOT NAMED // ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN,black,NA,gene
Manes.05G052200.v8.1,Manes.05G052200,(1 of 1) PTHR24078//PTHR24078:SF192 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED,black,NA,gene
Manes.05G055600.v8.1,Manes.05G055600,(1 of 57) PF02298 - Plastocyanin-like domain (Cu_bind_like),plum3,NA,gene
Manes.05G057900.v8.1,Manes.05G057900,(1 of 3) K02134 - F-type H+-transporting ATPase subunit delta (ATPeF1D; ATP5D; ATP16),white,NA,gene
Manes.05G058600.v8.1,Manes.05G058600,(1 of 137) 3.1.1.11 - Pectinesterase / Pectin methylesterase,black,NA,gene
Manes.05G061800.v8.1,Manes.05G061800,(1 of 1) K16571 - gamma-tubulin complex component 4 (TUBGCP4; GCP4),white,NA,gene
Manes.05G063000.v8.1,Manes.05G063000,(1 of 3) K16275 - E3 ubiquitin-protein ligase BAH [EC:6.3.2.19] (BAH; NLA),black,NA,gene
Manes.05G064500.v8.1,Manes.05G064500,,black,NA,gene
Manes.05G066100.v8.1,Manes.05G066100,(1 of 1) K13339 - peroxin-6 (PEX6; PXAAA1),lavenderblush2,NA,gene
Manes.05G072900.v8.1,Manes.05G072900,(1 of 2) PTHR23115//PTHR23115:SF155 - TRANSLATION FACTOR // SUBFAMILY NOT NAMED,black,NA,gene
Manes.05G075800.v8.1,Manes.05G075800,(1 of 52) PF01535//PF13041//PF13812 - PPR repeat (PPR) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3),lavenderblush2,NA,gene
Manes.05G077500.v8.1,Manes.05G077500,(1 of 15) PF05910 - Plant protein of unknown function (DUF868) (DUF868),white,NA,gene
Manes.05G078400.v8.1,Manes.05G078400,(1 of 3) PTHR23257//PTHR23257:SF499 - SERINE-THREONINE PROTEIN KINASE // KINASE LIKE PROTEIN,white,NA,gene
Manes.05G079200.v8.1,Manes.05G079200,(1 of 2) K02895 - large subunit ribosomal protein L24 (RP-L24; MRPL24; rplX),lightcyan,NA,gene
Manes.05G079400.v8.1,Manes.05G079400,(1 of 56) PF14368 - Probable lipid transfer (LTP_2),black,NA,gene
Manes.05G080800.v8.1,Manes.05G080800,(1 of 4) K06890 - uncharacterized protein (K06890),black,NA,gene
Manes.05G084700.v8.1,Manes.05G084700,(1 of 1) PTHR22912//PTHR22912:SF135 - DISULFIDE OXIDOREDUCTASE // GLUTATHIONE REDUCTASE; CHLOROPLASTIC,skyblue4,NA,gene
Manes.05G087400.v8.1,Manes.05G087400,(1 of 2) PTHR12791//PTHR12791:SF34 - GOLGI SNARE BET1-RELATED // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.05G090400.v8.1,Manes.05G090400,(1 of 2) PTHR11119//PTHR11119:SF50 - XANTHINE-URACIL / VITAMIN C PERMEASE FAMILY MEMBER // NUCLEOBASE-ASCORBATE TRANSPORTER 7-RELATED,plum3,NA,gene
Manes.05G094300.v8.1,Manes.05G094300,(1 of 1) PTHR11017//PTHR11017:SF151 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // TIR-NBS-LRR CLASS DISEASE RESISTANCE PROTEIN-RELATED,skyblue4,NA,gene
Manes.05G095400.v8.1,Manes.05G095400,(1 of 2) PTHR37736:SF1 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MSD24,lightcyan,NA,gene
Manes.05G097902.v8.1,Manes.05G097902,(1 of 2) PTHR23155//PTHR23155:SF411 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,plum3,NA,gene
Manes.05G099600.v8.1,Manes.05G099600,,lightcyan,NA,gene
Manes.05G099700.v8.1,Manes.05G099700,(1 of 4) K02997 - small subunit ribosomal protein S9e (RP-S9e; RPS9),lightcyan,NA,gene
Manes.05G111800.v8.1,Manes.05G111800,(1 of 2) PTHR31964//PTHR31964:SF39 - FAMILY NOT NAMED // ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE PROTEIN,skyblue4,NA,gene
Manes.05G137300.v8.1,Manes.05G137300,,lightcyan,NA,gene
Manes.05G113988.v8.1,Manes.05G113988,(1 of 2) PTHR12565//PTHR12565:SF94 - STEROL REGULATORY ELEMENT-BINDING PROTEIN // TRANSCRIPTION FACTOR BEE 3,white,NA,gene
Manes.05G114500.v8.1,Manes.05G114500,(1 of 3) PF13398 - Peptidase M50B-like (Peptidase_M50B),black,NA,gene
Manes.05G132600.v8.1,Manes.05G132600,(1 of 56) PF14368 - Probable lipid transfer (LTP_2),white,NA,gene
Manes.05G114300.v8.1,Manes.05G114300,(1 of 1) PTHR10903:SF65 - AIG1 DOMAIN-CONTAINING PROTEIN-RELATED,black,NA,gene
Manes.05G113300.v8.1,Manes.05G113300,(1 of 1) PTHR22884//PTHR22884:SF295 - SET DOMAIN PROTEINS // HISTONE-LYSINE N-METHYLTRANSFERASE SETD1A,white,NA,gene
Manes.05G136400.v8.1,Manes.05G136400,(1 of 15) PF04759 - Protein of unknown function; DUF617 (DUF617),black,NA,gene
Manes.05G129600.v8.1,Manes.05G129600,(1 of 1) PTHR12620//PTHR12620:SF15 - U2 SNRNP AUXILIARY FACTOR; SMALL SUBUNIT // SUBFAMILY NOT NAMED,lavenderblush2,NA,gene
Manes.05G129200.v8.1,Manes.05G129200,(1 of 4) PTHR15348//PTHR15348:SF6 - AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN  ARID DOMAIN- CONTAINING PROTEIN   DEAD RINGER PROTEIN   B-CELL REGULATOR OF IGH TRANSCRIPTION   BRIGHT // AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN 5-RELATED,white,NA,gene
Manes.05G136200.v8.1,Manes.05G136200,(1 of 2) PTHR31374:SF47 - F5M15.19,plum3,NA,gene
Manes.05G140400.v8.1,Manes.05G140400,(1 of 4) PF00257 - Dehydrin (Dehydrin),black,NA,gene
Manes.05G144300.v8.1,Manes.05G144300,(1 of 2) PTHR22792:SF66 - LA-RELATED PROTEIN 7,lightcyan,NA,gene
Manes.05G144900.v8.1,Manes.05G144900,(1 of 2) PTHR22835//PTHR22835:SF196 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,white,NA,gene
Manes.05G149400.v8.1,Manes.05G149400,(1 of 4) PTHR31374//PTHR31374:SF35 - FAMILY NOT NAMED // AUXIN-INDUCED PROTEIN-RELATED,black,NA,gene
Manes.05G149700.v8.1,Manes.05G149700,(1 of 2) PTHR31374:SF34 - F6F9.11 PROTEIN-RELATED,lightcyan,NA,gene
Manes.05G152900.v8.1,Manes.05G152900,(1 of 1) K11674 - microspherule protein 1 (MCRS1; INO80Q),white,NA,gene
Manes.05G153500.v8.1,Manes.05G153500,(1 of 2) PTHR31218:SF53 - PROTEIN WALLS ARE THIN 1,plum3,NA,gene
Manes.05G154600.v8.1,Manes.05G154600,(1 of 1) PTHR24067:SF125 - UBIQUITIN-CONJUGATING ENZYME E2 18-RELATED,black,NA,gene
Manes.05G154900.v8.1,Manes.05G154900,(1 of 2) 2.4.1.245 - Alpha;alpha-trehalose synthase / Trehalose synthetase,white,NA,gene
Manes.05G155000.v8.1,Manes.05G155000,(1 of 2) K03064 - 26S proteasome regulatory subunit T4 (PSMC6; RPT4),bisque4,NA,gene
Manes.05G155500.v8.1,Manes.05G155500,(1 of 1) PTHR10026:SF77 - CYCLIN-T1-3,black,NA,gene
Manes.05G158900.v8.1,Manes.05G158900,(1 of 3) PTHR23500:SF43 - SUGAR TRANSPORTER ERD6-LIKE 4-RELATED,lightcyan,NA,gene
Manes.05G159500.v8.1,Manes.05G159500,,lightcyan,NA,gene
Manes.05G160200.v8.1,Manes.05G160200,,black,NA,gene
Manes.05G160600.v8.1,Manes.05G160600,(1 of 3) PTHR32227:SF16 - GLUCAN ENDO-1;3-BETA-GLUCOSIDASE 7-RELATED,black,NA,gene
Manes.05G163700.v8.1,Manes.05G163700,(1 of 3) K13513 - lysocardiolipin and lysophospholipid acyltransferase (LCLAT1; AGPAT8),black,NA,gene
Manes.05G166400.v8.1,Manes.05G166400,(1 of 74) PF00069//PF07714 - Protein kinase domain (Pkinase) // Protein tyrosine kinase (Pkinase_Tyr),white,NA,gene
Manes.05G166500.v8.1,Manes.05G166500,,black,NA,gene
Manes.05G167000.v8.1,Manes.05G167000,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,lightcyan,NA,gene
Manes.05G174700.v8.1,Manes.05G174700,(1 of 2) PTHR21493//PTHR21493:SF104 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.05G176200.v8.1,Manes.05G176200,(1 of 2) PTHR12864//PTHR12864:SF23 - RAN BINDING PROTEIN 9-RELATED // SUBFAMILY NOT NAMED,skyblue4,NA,gene
Manes.05G176800.v8.1,Manes.05G176800,(1 of 2) PTHR31282:SF27 - WRKY TRANSCRIPTION FACTOR 7-RELATED,plum3,NA,gene
Manes.05G183400.v8.1,Manes.05G183400,(1 of 34) PF14309 - Domain of unknown function (DUF4378) (DUF4378),lightcyan,NA,gene
Manes.05G184100.v8.1,Manes.05G184100,(1 of 2) PTHR24078:SF272 - CHAPERONE DNAJ-DOMAIN CONTAINING PROTEIN,lightcyan,NA,gene
Manes.05G184800.v8.1,Manes.05G184800,(1 of 49) K09338 - homeobox-leucine zipper protein (HD-ZIP),white,NA,gene
Manes.05G184900.v8.1,Manes.05G184900,(1 of 2) PTHR11850:SF64 - HOMEOBOX PROTEIN KNOTTED-1-LIKE 1,skyblue4,NA,gene
Manes.05G187100.v8.1,Manes.05G187100,(1 of 2) PTHR31734//PTHR31734:SF18 - FAMILY NOT NAMED // AUXIN-RESPONSIVE PROTEIN IAA8,black,NA,gene
Manes.05G190600.v8.1,Manes.05G190600,(1 of 1) K08266 - G protein beta subunit-like (GBL),bisque4,NA,gene
Manes.05G191200.v8.1,Manes.05G191200,(1 of 91) K14488 - SAUR family protein (SAUR),lightcyan,NA,gene
Manes.05G192200.v8.1,Manes.05G192200,(1 of 2) PTHR14221:SF1 - TRANSDUCIN/WD40 DOMAIN-CONTAINING PROTEIN,lightcyan,NA,gene
Manes.05G193700.v8.1,Manes.05G193700,(1 of 1) K02293 - 15-cis-phytoene desaturase (PDS; crtP),black,carot,gene
Manes.05G200500.v8.1,Manes.05G200500,(1 of 1) PTHR23042:SF59 - TRANSCRIPTION FACTOR BHLH11,black,NA,gene
Manes.06G000700.v8.1,Manes.06G000700,(1 of 1) PTHR10314//PTHR10314:SF79 - SER/THR DEHYDRATASE; TRP SYNTHASE // DOF-TYPE TRANSCRIPTION FACTOR TMO6,white,NA,gene
Manes.06G001700.v8.1,Manes.06G001700,(1 of 1) 2.7.1.28//2.7.1.29//4.6.1.15 - Triokinase / Triose kinase // Glycerone kinase / Dihydroxyacetone kinase // FAD-AMP lyase (cyclizing) / FMN cyclase,white,NA,gene
Manes.06G003700.v8.1,Manes.06G003700,(1 of 2) PTHR27008:SF19 - INACTIVE RECEPTOR KINASE RLK902-RELATED,bisque4,NA,gene
Manes.06G005300.v8.1,Manes.06G005300,(1 of 5) PTHR10722 - 60S RIBOSOMAL PROTEIN L19,black,NA,gene
Manes.06G007500.v8.1,Manes.06G007500,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),black,NA,gene
Manes.06G015100.v8.1,Manes.06G015100,(1 of 1) K06962 - uncharacterized protein (K06962),black,NA,gene
Manes.06G017700.v8.1,Manes.06G017700,(1 of 16) K01537 - Ca2+-transporting ATPase (E3.6.3.8),black,NA,gene
Manes.06G017800.v8.1,Manes.06G017800,(1 of 1) PF05022 - SRP40; C-terminal domain (SRP40_C),bisque4,NA,gene
Manes.06G019000.v8.1,Manes.06G019000,(1 of 3) K18999 - RNA polymerase II C-terminal domain phosphatase-like 3/4 [EC:3.1.3.16] (CPL3_4),bisque4,NA,gene
Manes.06G020300.v8.1,Manes.06G020300,(1 of 2) K18469 - TBC1 domain family member 5 (TBC1D5),black,NA,gene
Manes.06G026440.v8.1,Manes.06G026440,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,lavenderblush2,NA,gene
Manes.06G029800.v8.1,Manes.06G029800,(1 of 27) PF00504 - Chlorophyll A-B binding protein (Chloroa_b-bind),skyblue4,NA,gene
Manes.06G044700.v8.1,Manes.06G044700,(1 of 1) PTHR11662//PTHR11662:SF243 - SODIUM-DEPENDENT PHOSPHATE TRANSPORTERS // ANION TRANSPORTER 6; CHLOROPLASTIC-RELATED,lightcyan,NA,gene
Manes.06G048000.v8.1,Manes.06G048000,(1 of 52) K04733 - interleukin-1 receptor-associated kinase 4 (IRAK4),plum3,NA,gene
Manes.06G048400.v8.1,Manes.06G048400,(1 of 1) KOG1092 - Ypt/Rab-specific GTPase-activating protein GYP1,black,NA,gene
Manes.06G057000.v8.1,Manes.06G057000,(1 of 2) PTHR35742:SF1 - THYLAKOID LUMENAL 16.5 KDA PROTEIN; CHLOROPLASTIC,plum3,NA,gene
Manes.06G052600.v8.1,Manes.06G052600,(1 of 4) K07936 - GTP-binding nuclear protein Ran (RAN),white,NA,gene
Manes.06G054000.v8.1,Manes.06G054000,(1 of 1) PTHR10357:SF169 - ISOAMYLASE 1; CHLOROPLASTIC,black,carb,gene
Manes.06G051800.v8.1,Manes.06G051800,(1 of 9) PF13041//PF13812 - PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3),black,NA,gene
Manes.06G051900.v8.1,Manes.06G051900,(1 of 1) PTHR27000//PTHR27000:SF222 - FAMILY NOT NAMED // LEUCINE-RICH REPEAT PROTEIN KINASE,white,NA,gene
Manes.06G052100.v8.1,Manes.06G052100,(1 of 2) PTHR23324:SF85 - CELLULAR RETINALDEHYDE-BINDING/TRIPLE FUNCTION DOMAIN-CONTAINING PROTEIN,plum3,NA,gene
Manes.06G071400.v8.1,Manes.06G071400,(1 of 1) PTHR23030:SF18 - ENDOSOMAL TARGETING BRO1-LIKE DOMAIN-CONTAINING PROTEIN,black,NA,gene
Manes.06G071500.v8.1,Manes.06G071500,(1 of 2) PTHR31003//PTHR31003:SF4 - MYB FAMILY TRANSCRIPTION FACTOR // GENOMIC DNA; CHROMOSOME 3; TAC CLONE:K13N2-RELATED,white,NA,gene
Manes.06G081200.v8.1,Manes.06G081200,(1 of 1) PTHR24031:SF267 - UBQ; HELICASE-C AND DEAD-LIKE HELICASE DOMAIN-CONTAINING PROTEIN,lightcyan,NA,gene
Manes.06G085300.v8.1,Manes.06G085300,(1 of 2) PTHR32227//PTHR32227:SF75 - FAMILY NOT NAMED // GLUCAN ENDO-1;3-BETA-GLUCOSIDASE-LIKE PROTEIN 2-RELATED,plum3,NA,gene
Manes.06G088300.v8.1,Manes.06G088300,(1 of 4) PTHR33167//PTHR33167:SF3 - FAMILY NOT NAMED // F16A14.15-RELATED,lightcyan,NA,gene
Manes.06G090300.v8.1,Manes.06G090300,(1 of 7) PTHR10641:SF537 - F21H2.9 PROTEIN-RELATED,lightcyan,NA,gene
Manes.06G093300.v8.1,Manes.06G093300,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),lightcyan,NA,gene
Manes.06G096900.v8.1,Manes.06G096900,(1 of 18) PF07714//PF08263 - Protein tyrosine kinase (Pkinase_Tyr) // Leucine rich repeat N-terminal domain (LRRNT_2),white,NA,gene
Manes.06G099500.v8.1,Manes.06G099500,(1 of 2) PTHR12603:SF5 - RING/U-BOX DOMAIN-CONTAINING PROTEIN,white,NA,gene
Manes.06G106400.v8.1,Manes.06G106400,(1 of 3) PTHR10168:SF73 - GLUTAREDOXIN-C1,black,NA,gene
Manes.06G107000.v8.1,Manes.06G107000,,lavenderblush2,NA,gene
Manes.06G108000.v8.1,Manes.06G108000,(1 of 1) K11550 - kinetochore protein Spc25; animal type (SPBC25; SPC25),black,NA,gene
Manes.06G110100.v8.1,Manes.06G110100,(1 of 2) K17987 - next to BRCA1 gene 1 protein (NBR1),black,NA,gene
Manes.06G110300.v8.1,Manes.06G110300,(1 of 2) PTHR24015:SF469 - PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN,lightcyan,NA,gene
Manes.06G111800.v8.1,Manes.06G111800,(1 of 2) PTHR24058//PTHR24058:SF58 - DUAL SPECIFICITY PROTEIN KINASE // SUBFAMILY NOT NAMED,black,NA,gene
Manes.06G111900.v8.1,Manes.06G111900,(1 of 1) PTHR12231:SF150 - RHODANESE-LIKE DOMAIN-CONTAINING PROTEIN 11; CHLOROPLASTIC,white,NA,gene
Manes.06G112000.v8.1,Manes.06G112000,(1 of 8) K11294 - nucleolin (NCL; NSR1),lightcyan,NA,gene
Manes.06G118400.v8.1,Manes.06G118400,(1 of 3) PTHR23074//PTHR23074:SF84 - AAA ATPASE // AAA-TYPE ATPASE-LIKE PROTEIN-RELATED,lavenderblush2,NA,gene
Manes.06G120100.v8.1,Manes.06G120100,(1 of 2) K01652 - acetolactate synthase I/II/III large subunit (E2.2.1.6L; ilvB; ilvG; ilvI),black,NA,gene
Manes.06G121000.v8.1,Manes.06G121000,(1 of 2) K10684 - ubiquitin-like 1-activating enzyme E1 A (UBLE1A; SAE1),lavenderblush2,NA,gene
Manes.06G128000.v8.1,Manes.06G128000,(1 of 1) PF01535//PF12854//PF13812 - PPR repeat (PPR) // PPR repeat (PPR_1) // Pentatricopeptide repeat domain (PPR_3),lightcyan,NA,gene
Manes.06G128900.v8.1,Manes.06G128900,(1 of 13) PF07899 - Frigida-like protein (Frigida),black,NA,gene
Manes.06G133700.v8.1,Manes.06G133700,(1 of 16) K10268 - F-box and leucine-rich repeat protein 2/20 (FBXL2_20),lightcyan,NA,gene
Manes.06G138500.v8.1,Manes.06G138500,(1 of 2) PTHR31371//PTHR31371:SF4 - FAMILY NOT NAMED // SIMILARITY TO UNKNOWN PROTEIN,plum3,NA,gene
Manes.06G139500.v8.1,Manes.06G139500,(1 of 1) PTHR22726:SF1 - METALLOENDOPEPTIDASE OMA1; MITOCHONDRIAL,lightcyan,NA,gene
Manes.06G139600.v8.1,Manes.06G139600,(1 of 52) PF01535//PF13041//PF13812 - PPR repeat (PPR) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3),black,NA,gene
Manes.06G140400.v8.1,Manes.06G140400,(1 of 77) KOG0198 - MEKK and related serine/threonine protein kinases,black,NA,gene
Manes.06G142500.v8.1,Manes.06G142500,(1 of 1) PF00400//PF00642 - WD domain; G-beta repeat (WD40) // Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH),skyblue4,NA,gene
