gene_id,locusName,Description,colors,class,gene_metabolite
Manes.08G158200.v8.1,Manes.08G158200,(1 of 1) PTHR10060//PTHR10060:SF24 - TATD FAMILY DEOXYRIBONUCLEASE // DEOXYRIBONUCLEASE TATDN3-RELATED,magenta,NA,gene
Manes.08G159800.v8.1,Manes.08G159800,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,magenta,NA,gene
Manes.08G161900.v8.1,Manes.08G161900,(1 of 11) PF01612 - 3'-5' exonuclease (DNA_pol_A_exo1),yellow,NA,gene
Manes.08G162000.v8.1,Manes.08G162000,,yellow,NA,gene
Manes.08G162700.v8.1,Manes.08G162700,(1 of 1) K11352 - NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12 (NDUFA12),magenta,NA,gene
Manes.08G163800.v8.1,Manes.08G163800,(1 of 1) K15425 - serine/threonine-protein phosphatase 4 regulatory subunit 2 (PPP4R2),magenta,NA,gene
Manes.08G164400.v8.1,Manes.08G164400,(1 of 1) KOG0621 - Phospholipid scramblase,magenta,NA,gene
Manes.08G164600.v8.1,Manes.08G164600,(1 of 4) K03363 - cell division cycle 20; cofactor of APC complex (CDC20),magenta,NA,gene
Manes.08G168000.v8.1,Manes.08G168000,,yellow,NA,gene
Manes.08G169900.v8.1,Manes.08G169900,(1 of 14) K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E; UBC4; UBC5),yellow,NA,gene
Manes.08G174200.v8.1,Manes.08G174200,,yellow,NA,gene
Manes.08G174100.v8.1,Manes.08G174100,(1 of 1) PTHR13140:SF270 - MYOSIN-12,yellow,NA,gene
Manes.09G001500.v8.1,Manes.09G001500,(1 of 1) PTHR22883//PTHR22883:SF15 - ZINC FINGER DHHC DOMAIN CONTAINING PROTEIN // PROTEIN S-ACYLTRANSFERASE 19-RELATED,red,NA,gene
Manes.09G002200.v8.1,Manes.09G002200,(1 of 321) PF00249 - Myb-like DNA-binding domain (Myb_DNA-binding),red,NA,gene
Manes.09G007200.v8.1,Manes.09G007200,(1 of 1) K17262 - tubulin-folding cofactor B (TBCB; CKAP1; ALF1),red,NA,gene
Manes.09G009100.v8.1,Manes.09G009100,(1 of 44) K13448 - calcium-binding protein CML (CML),yellow,NA,gene
Manes.09G022900.v8.1,Manes.09G022900,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.09G029400.v8.1,Manes.09G029400,(1 of 10) PTHR10593//PTHR10593:SF27 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.09G029500.v8.1,Manes.09G029500,(1 of 1) PTHR32060:SF5 - PEPTIDASE S41 FAMILY PROTEIN,red,NA,gene
Manes.09G029800.v8.1,Manes.09G029800,(1 of 3) PTHR34672//PTHR34672:SF2 - FAMILY NOT NAMED // ARABINOGALACTAN PEPTIDE 23-RELATED,yellow,NA,gene
Manes.09G031900.v8.1,Manes.09G031900,(1 of 5) PTHR10024//PTHR10024:SF243 - SYNAPTOTAGMIN // ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE-LIKE PROTEIN,yellow,NA,gene
Manes.09G034500.v8.1,Manes.09G034500,(1 of 2) KOG2866 - Uncharacterized conserved protein,yellow,NA,gene
Manes.09G036600.v8.1,Manes.09G036600,(1 of 1) PF00046//PF02183//PF03101//PF04618 - Homeobox domain (Homeobox) // Homeobox associated leucine zipper (HALZ) // FAR1 DNA-binding domain (FAR1) // HD-ZIP protein N terminus (HD-ZIP_N),yellow,NA,gene
Manes.09G037300.v8.1,Manes.09G037300,(1 of 1) K16570 - gamma-tubulin complex component 3 (TUBGCP3; GCP3),red,NA,gene
Manes.09G038600.v8.1,Manes.09G038600,,yellow,NA,gene
Manes.09G039200.v8.1,Manes.09G039200,(1 of 2) K02889 - large subunit ribosomal protein L21e (RP-L21e; RPL21),red,NA,gene
Manes.09G040700.v8.1,Manes.09G040700,(1 of 2) K03252 - translation initiation factor 3 subunit C (EIF3C),yellow,NA,gene
Manes.09G042800.v8.1,Manes.09G042800,,yellow,NA,gene
Manes.09G044200.v8.1,Manes.09G044200,(1 of 2) PTHR12632:SF7 - NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT A-10-RELATED,yellow,NA,gene
Manes.09G045000.v8.1,Manes.09G045000,(1 of 1) PTHR11839:SF10 - NUDIX HYDROLASE 27; CHLOROPLASTIC,yellow,NA,gene
Manes.09G046600.v8.1,Manes.09G046600,(1 of 67) PF03168 - Late embryogenesis abundant protein (LEA_2),magenta,NA,gene
Manes.09G046700.v8.1,Manes.09G046700,(1 of 2) PTHR31415//PTHR31415:SF2 - FAMILY NOT NAMED // LATE EMBRYOGENESIS ABUNDANT HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED,yellow,NA,gene
Manes.09G049300.v8.1,Manes.09G049300,(1 of 8) PF00076//PF00098 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1) // Zinc knuckle (zf-CCHC),red,NA,gene
Manes.09G056200.v8.1,Manes.09G056200,(1 of 3) PTHR10992//PTHR10992:SF740 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED,red,carb,gene
Manes.09G056700.v8.1,Manes.09G056700,(1 of 1) PTHR12264:SF21 - TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 12,red,NA,gene
Manes.09G057000.v8.1,Manes.09G057000,(1 of 2) PTHR22835//PTHR22835:SF216 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA,gene
Manes.09G058632.v8.1,Manes.09G058632,(1 of 4) PTHR19241//PTHR19241:SF261 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.09G058896.v8.1,Manes.09G058896,(1 of 2) PTHR31972:SF16 - EXPRESSED PROTEIN,red,NA,gene
Manes.09G059028.v8.1,Manes.09G059028,(1 of 2) PTHR10015//PTHR10015:SF164 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR A-3,yellow,NA,gene
Manes.09G049118.v8.1,Manes.09G049118,(1 of 2) K18655 - ATP-dependent RNA helicase DDX19/DBP5 [EC:3.6.4.13] (DDX19; DBP5),yellow,NA,gene
Manes.09G065000.v8.1,Manes.09G065000,(1 of 2) K15691 - E3 ubiquitin-protein ligase RFWD3 [EC:6.3.2.19] (RFWD3),red,NA,gene
Manes.09G066828.v8.1,Manes.09G066828,(1 of 1) PTHR11406//PTHR11406:SF13 - PHOSPHOGLYCERATE KINASE // SUBFAMILY NOT NAMED,magenta,carb,gene
Manes.09G067260.v8.1,Manes.09G067260,(1 of 5) K13525 - transitional endoplasmic reticulum ATPase (VCP; CDC48),red,NA,gene
Manes.09G068000.v8.1,Manes.09G068000,(1 of 2) PF15375 - Domain of unknown function (DUF4602) (DUF4602),magenta,NA,gene
Manes.09G067800.v8.1,Manes.09G067800,(1 of 8) K11294 - nucleolin (NCL; NSR1),red,NA,gene
Manes.09G068812.v8.1,Manes.09G068812,(1 of 4) K02152 - V-type H+-transporting ATPase subunit G (ATPeV1G; ATP6G),yellow,NA,gene
Manes.09G071000.v8.1,Manes.09G071000,(1 of 3) PTHR27001:SF211 - PROTEIN KINASE FAMILY PROTEIN,yellow,NA,gene
Manes.09G072000.v8.1,Manes.09G072000,(1 of 5) K12896 - splicing factor; arginine/serine-rich 7 (SFRS7),red,NA,gene
Manes.09G076319.v8.1,Manes.09G076319,(1 of 5) K12462 - Rho GDP-dissociation inhibitor (ARHGDI; RHOGDI),red,NA,gene
Manes.09G070538.v8.1,Manes.09G070538,(1 of 4) PTHR11926//PTHR11926:SF242 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // UDP-GLYCOSYLTRANSFERASE 71B2-RELATED,yellow,NA,gene
Manes.09G074500.v8.1,Manes.09G074500,(1 of 1) K01209 - alpha-N-arabinofuranosidase (E3.2.1.55; abfA),yellow,NA,gene
Manes.09G074200.v8.1,Manes.09G074200,(1 of 1) PTHR35118:SF2 - PROTEIN KINASE FAMILY PROTEIN,red,NA,gene
Manes.09G073000.v8.1,Manes.09G073000,(1 of 3) K02901 - large subunit ribosomal protein L27e (RP-L27e; RPL27),red,NA,gene
Manes.09G077400.v8.1,Manes.09G077400,(1 of 1) PTHR32133:SF121 - F-BOX PROTEIN CPR30,yellow,NA,gene
Manes.09G083900.v8.1,Manes.09G083900,(1 of 2) PTHR11759//PTHR11759:SF8 - 40S RIBOSOMAL PROTEIN S14/30S RIBOSOMAL PROTEIN S11 // 30S RIBOSOMAL PROTEIN S11-RELATED,red,NA,gene
Manes.09G085100.v8.1,Manes.09G085100,(1 of 3) PTHR32227//PTHR32227:SF11 - FAMILY NOT NAMED // O-GLYCOSYL HYDROLASES FAMILY 17 PROTEIN,yellow,NA,gene
Manes.09G087400.v8.1,Manes.09G087400,(1 of 1) K12492 - ADP-ribosylation factor GTPase-activating protein 1 (ARFGAP1),red,NA,gene
Manes.09G092548.v8.1,Manes.09G092548,(1 of 1) PTHR31048:SF21 - PATHOGENESIS-RELATED THAUMATIN-LIKE PROTEIN,yellow,NA,gene
Manes.09G098300.v8.1,Manes.09G098300,(1 of 1) K06700 - proteasome inhibitor subunit 1 (PI31) (PSMF1),yellow,NA,gene
Manes.09G098500.v8.1,Manes.09G098500,,red,NA,gene
Manes.09G098800.v8.1,Manes.09G098800,(1 of 9) PTHR11260//PTHR11260:SF303 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // GLUTATHIONE S-TRANSFERASE U1-RELATED,yellow,NA,gene
Manes.09G098760.v8.1,Manes.09G098760,(1 of 46) PF00582 - Universal stress protein family (Usp),yellow,NA,gene
Manes.09G102500.v8.1,Manes.09G102500,(1 of 2) PTHR11654//PTHR11654:SF125 - OLIGOPEPTIDE TRANSPORTER-RELATED // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.09G103700.v8.1,Manes.09G103700,(1 of 2) PTHR31503//PTHR31503:SF1 - FAMILY NOT NAMED // VACUOLAR CATION/PROTON EXCHANGER 1-RELATED,yellow,NA,gene
Manes.09G113600.v8.1,Manes.09G113600,(1 of 2) PTHR12902//PTHR12902:SF12 - WASP-1 // PROTEIN SCAR2-RELATED,yellow,NA,gene
Manes.09G114300.v8.1,Manes.09G114300,(1 of 3) PTHR31087//PTHR31087:SF11 - FAMILY NOT NAMED // PROTEIN LURP-ONE-RELATED 1-RELATED,magenta,NA,gene
Manes.09G115100.v8.1,Manes.09G115100,(1 of 1) PF01453//PF08277 - D-mannose binding lectin (B_lectin) // PAN-like domain (PAN_3),red,NA,gene
Manes.09G118300.v8.1,Manes.09G118300,(1 of 2) PTHR12668:SF19 - NON-GREEN PLASTID INNER ENVELOPE MEMBRANE PROTEIN-RELATED,red,NA,gene
Manes.09G118400.v8.1,Manes.09G118400,(1 of 2) PTHR22765:SF58 - VACUOLAR-SORTING RECEPTOR 1-RELATED,yellow,NA,gene
Manes.09G121000.v8.1,Manes.09G121000,(1 of 1) PTHR31419//PTHR31419:SF1 - FAMILY NOT NAMED // AUXIN EFFLUX CARRIER FAMILY PROTEIN,yellow,NA,gene
Manes.09G123600.v8.1,Manes.09G123600,(1 of 5) K14802 - phospholipid-transporting ATPase [EC:3.6.3.1] (DRS2; ATP8A),red,NA,gene
Manes.09G124900.v8.1,Manes.09G124900,(1 of 152) PF02365 - No apical meristem (NAM) protein (NAM),yellow,NA,gene
Manes.09G130200.v8.1,Manes.09G130200,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,yellow,NA,gene
Manes.09G132900.v8.1,Manes.09G132900,(1 of 2) K17292 - tubulin-specific chaperone A (TBCA),yellow,NA,gene
Manes.09G135500.v8.1,Manes.09G135500,(1 of 2) PTHR23180:SF202 - ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD14-RELATED,yellow,NA,gene
Manes.09G136400.v8.1,Manes.09G136400,,yellow,NA,gene
Manes.09G138100.v8.1,Manes.09G138100,,yellow,NA,gene
Manes.09G139300.v8.1,Manes.09G139300,(1 of 1) PTHR10024:SF182 - C2 CALCIUM/LIPID-BINDING AND PHOSPHORIBOSYLTRANSFERASE C-TERMINAL DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.09G139700.v8.1,Manes.09G139700,(1 of 2) PTHR31741//PTHR31741:SF6 - FAMILY NOT NAMED // O-FUCOSYLTRANSFERASE-LIKE PROTEIN,magenta,NA,gene
Manes.09G142200.v8.1,Manes.09G142200,(1 of 2) PTHR24322//PTHR24322:SF429 - FAMILY NOT NAMED // NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN,magenta,NA,gene
Manes.09G142400.v8.1,Manes.09G142400,(1 of 2) K12580 - CCR4-NOT transcription complex subunit 3 (CNOT3; NOT3),magenta,NA,gene
Manes.09G142900.v8.1,Manes.09G142900,(1 of 2) PTHR33605//PTHR33605:SF3 - FAMILY NOT NAMED // EARLY NODULIN-RELATED PROTEIN,magenta,NA,gene
Manes.09G143100.v8.1,Manes.09G143100,(1 of 4) PTHR22763:SF59 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE: MRP15,magenta,NA,gene
Manes.09G148600.v8.1,Manes.09G148600,(1 of 2) PTHR24349//PTHR24349:SF76 - SERINE/THREONINE-PROTEIN KINASE // PHOSPHOENOLPYRUVATE CARBOXYLASE KINASE 1-RELATED,red,NA,gene
Manes.09G148700.v8.1,Manes.09G148700,(1 of 12) K06269 - serine/threonine-protein phosphatase PP1 catalytic subunit (PPP1C),red,NA,gene
Manes.09G150900.v8.1,Manes.09G150900,(1 of 3) PTHR10288//PTHR10288:SF155 - KH DOMAIN CONTAINING RNA BINDING PROTEIN // SUBFAMILY NOT NAMED,red,NA,gene
Manes.09G154700.v8.1,Manes.09G154700,(1 of 2) KOG3060 - Uncharacterized conserved protein,magenta,NA,gene
Manes.09G165000.v8.1,Manes.09G165000,(1 of 6) K08066 - nuclear transcription factor Y; gamma (NFYC),yellow,NA,gene
Manes.09G165100.v8.1,Manes.09G165100,(1 of 2) PTHR34661//PTHR34661:SF3 - FAMILY NOT NAMED // ALPHA-CRYSTALLIN DOMAIN OF HEAT SHOCK PROTEIN-CONTAINING PROTEIN,magenta,NA,gene
Manes.09G167600.v8.1,Manes.09G167600,(1 of 1) PTHR10992//PTHR10992:SF773 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // PROTEIN AUXIN RESPONSE 4,red,NA,gene
Manes.09G168400.v8.1,Manes.09G168400,(1 of 7) K03347 - cullin 1 (CUL1; CDC53),yellow,NA,gene
Manes.09G168500.v8.1,Manes.09G168500,(1 of 7) K03347 - cullin 1 (CUL1; CDC53),yellow,NA,gene
Manes.09G169700.v8.1,Manes.09G169700,(1 of 4) PTHR22814//PTHR22814:SF75 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // HEAVY METAL TRANSPORT/DETOXIFICATION DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.09G169800.v8.1,Manes.09G169800,(1 of 2) K02971 - small subunit ribosomal protein S21e (RP-S21e; RPS21),red,NA,gene
Manes.09G170100.v8.1,Manes.09G170100,(1 of 4) K02937 - large subunit ribosomal protein L7e (RP-L7e; RPL7),yellow,NA,gene
Manes.09G170800.v8.1,Manes.09G170800,(1 of 4) KOG1727 - Microtubule-binding protein (translationally controlled tumor protein),yellow,NA,gene
Manes.09G174600.v8.1,Manes.09G174600,(1 of 3) PTHR31875//PTHR31875:SF0 - FAMILY NOT NAMED // PROTEIN DEHYDRATION-INDUCED 19-RELATED,yellow,NA,gene
Manes.09G179800.v8.1,Manes.09G179800,(1 of 3) 3.4.19.3 - Pyroglutamyl-peptidase I / Pyrrolidone-carboxylate peptidase,red,NA,gene
Manes.09G180500.v8.1,Manes.09G180500,(1 of 2) PTHR32227:SF118 - CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.09G180600.v8.1,Manes.09G180600,,yellow,NA,gene
Manes.09G181200.v8.1,Manes.09G181200,(1 of 1) PTHR13683//PTHR13683:SF312 - ASPARTYL PROTEASES // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.09G181600.v8.1,Manes.09G181600,(1 of 6) PF12861 - Anaphase-promoting complex subunit 11 RING-H2 finger (zf-ANAPC11),red,NA,gene
Manes.09G183100.v8.1,Manes.09G183100,(1 of 6) PTHR32278//PTHR32278:SF6 - FAMILY NOT NAMED // F-BOX PROTEIN PP2-B1-RELATED,yellow,NA,gene
Manes.09G183950.v8.1,Manes.09G183950,(1 of 1) PF00350//PF02212 - Dynamin family (Dynamin_N) // Dynamin GTPase effector domain (GED),yellow,NA,gene
Manes.09G184000.v8.1,Manes.09G184000,(1 of 4) PTHR11566:SF45 - DYNAMIN-RELATED PROTEIN 4C-RELATED,yellow,NA,gene
Manes.09G186000.v8.1,Manes.09G186000,(1 of 2) PTHR31373//PTHR31373:SF0 - FAMILY NOT NAMED // EMB|CAB86628.1,yellow,NA,gene
Manes.10G004400.v8.1,Manes.10G004400,(1 of 1) PTHR13355//PTHR13355:SF12 - GLUCOSAMINE 6-PHOSPHATE N-ACETYLTRANSFERASE // GCN5-RELATED N-ACETYLTRANSFERASE (GNAT) FAMILY PROTEIN,red,NA,gene
Manes.10G004900.v8.1,Manes.10G004900,(1 of 1) PTHR31187//PTHR31187:SF0 - FAMILY NOT NAMED // TLC ATP/ADP TRANSPORTER,magenta,NA,gene
Manes.10G009400.v8.1,Manes.10G009400,(1 of 1) PTHR12585:SF26 - SISTER CHROMATID COHESION 1 PROTEIN 1,red,NA,gene
Manes.10G010100.v8.1,Manes.10G010100,(1 of 1) PTHR11952//PTHR11952:SF8 - UDP- GLUCOSE PYROPHOSPHORYLASE // UDP-GLUCOSE PYROPHOSPHORYLASE 3,yellow,carb,gene
Manes.10G012200.v8.1,Manes.10G012200,(1 of 1) K15683 - NF-X1-type zinc finger protein NFXL1 (NFXL1; OZFP),magenta,NA,gene
Manes.10G013600.v8.1,Manes.10G013600,(1 of 1) K14318 - nuclear pore complex protein Nup88 (NUP88),red,NA,gene
Manes.10G014100.v8.1,Manes.10G014100,(1 of 3) PTHR10639:SF10 - CLATHRIN LIGHT CHAIN 2,red,NA,gene
Manes.10G020500.v8.1,Manes.10G020500,(1 of 2) 2.4.1.118 - Cytokinin 7-beta-glucosyltransferase / Uridine diphosphoglucose-zeatin 7-glucosyltransferase,magenta,NA,gene
Manes.10G020700.v8.1,Manes.10G020700,,yellow,NA,gene
Manes.10G020800.v8.1,Manes.10G020800,,yellow,NA,gene
Manes.10G024240.v8.1,Manes.10G024240,(1 of 21) PF03208 - PRA1 family protein (PRA1),magenta,NA,gene
Manes.10G024133.v8.1,Manes.10G024133,(1 of 21) PF03208 - PRA1 family protein (PRA1),magenta,NA,gene
Manes.10G025000.v8.1,Manes.10G025000,(1 of 2) 2.7.7.13//2.7.7.22 - Mannose-1-phosphate guanylyltransferase / GTP-mannose-1-phosphate guanylyltransferase // Mannose-1-phosphate guanylyltransferase (GDP) / GDP-mannose pyrophosphorylase,yellow,NA,gene
Manes.10G026200.v8.1,Manes.10G026200,(1 of 2) PTHR10108//PTHR10108:SF789 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.10G026300.v8.1,Manes.10G026300,(1 of 1) PTHR12271//PTHR12271:SF40 - POLY A  POLYMERASE CID  PAP -RELATED // POLY(A) RNA POLYMERASE GLD2,yellow,NA,gene
Manes.10G029200.v8.1,Manes.10G029200,(1 of 79) PF03514 - GRAS domain family (GRAS),magenta,NA,gene
Manes.10G029700.v8.1,Manes.10G029700,(1 of 1) PTHR30544:SF6 - RADICAL SAM DOMAIN-CONTAINING PROTEIN,magenta,NA,gene
Manes.10G030001.v8.1,Manes.10G030001,,magenta,NA,gene
Manes.10G031200.v8.1,Manes.10G031200,(1 of 2) PTHR31992:SF26 - DOF ZINC FINGER PROTEIN DOF2.4,yellow,NA,gene
Manes.10G033300.v8.1,Manes.10G033300,(1 of 101) PF02362 - B3 DNA binding domain (B3),magenta,NA,gene
Manes.10G033600.v8.1,Manes.10G033600,(1 of 6) PTHR11913//PTHR11913:SF22 - COFILIN-RELATED // ACTIN-DEPOLYMERIZING FACTOR 1-RELATED,magenta,NA,gene
Manes.10G034500.v8.1,Manes.10G034500,(1 of 3) 1.2.4.2 - Oxoglutarate dehydrogenase (succinyl-transferring) / Oxoglutarate dehydrogenase (lipoamide),yellow,NA,gene
Manes.10G038000.v8.1,Manes.10G038000,(1 of 8) PF05056 - Protein of unknown function (DUF674) (DUF674),yellow,NA,gene
Manes.10G036400.v8.1,Manes.10G036400,(1 of 2) PTHR11614//PTHR11614:SF92 - PHOSPHOLIPASE-RELATED // ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED,magenta,NA,gene
Manes.10G040200.v8.1,Manes.10G040200,(1 of 1) PTHR22957//PTHR22957:SF269//PTHR22957:SF328 - TBC1 DOMAIN FAMILY MEMBER GTPASE-ACTIVATING PROTEIN // RABGAP/TBC DOMAIN-CONTAINING PROTEIN // RABGAP/TBC DOMAIN-CONTAINING PROTEIN,magenta,NA,gene
Manes.10G040500.v8.1,Manes.10G040500,(1 of 2) K16546 - FGFR1 oncogene partner (FGFR10P),magenta,NA,gene
Manes.10G041600.v8.1,Manes.10G041600,(1 of 17) KOG0149 - Predicted RNA-binding protein SEB4 (RRM superfamily),yellow,NA,gene
Manes.10G043300.v8.1,Manes.10G043300,(1 of 4) PTHR32295//PTHR32295:SF32 - FAMILY NOT NAMED // PROTEIN IQ-DOMAIN 3-RELATED,red,NA,gene
Manes.10G049200.v8.1,Manes.10G049200,(1 of 1) PTHR10438//PTHR10438:SF297 - THIOREDOXIN // THIOREDOXIN-LIKE 3-2; CHLOROPLASTIC,magenta,NA,gene
Manes.10G057700.v8.1,Manes.10G057700,(1 of 12) PF12899 - Alkaline and neutral invertase (Glyco_hydro_100),magenta,NA,gene
Manes.10G059900.v8.1,Manes.10G059900,(1 of 1) 1.7.3.3 - Factor independent urate hydroxylase / Uricase II,red,NA,gene
Manes.10G060650.v8.1,Manes.10G060650,(1 of 6) K09503 - DnaJ homolog subfamily A member 2 (DNAJA2),red,NA,gene
Manes.10G060800.v8.1,Manes.10G060800,(1 of 6) K09503 - DnaJ homolog subfamily A member 2 (DNAJA2),red,NA,gene
Manes.10G063700.v8.1,Manes.10G063700,(1 of 1) PTHR10887//PTHR10887:SF372//PTHR21529 - DNA2/NAM7 HELICASE FAMILY // SUBFAMILY NOT NAMED // MAMMARY TURMOR VIRUS RECEPTOR HOMOLOG 1; 2  MTVR1; 2,yellow,NA,gene
Manes.10G063900.v8.1,Manes.10G063900,(1 of 2) PTHR15725//PTHR15725:SF3 - ZN-FINGER; C-X8-C-X5-C-X3-H TYPE-CONTAINING // SUBFAMILY NOT NAMED,red,NA,gene
Manes.10G065901.v8.1,Manes.10G065901,(1 of 1) PTHR13555//PTHR13555:SF34 - C2H2 ZINC FINGER CGI-62-RELATED // SUBFAMILY NOT NAMED,red,NA,gene
Manes.10G067800.v8.1,Manes.10G067800,(1 of 4) PTHR12357//PTHR12357:SF21 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,red,NA,gene
Manes.10G068500.v8.1,Manes.10G068500,(1 of 8) PF00069//PF00560//PF13855 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat (LRR_8),yellow,NA,gene
Manes.10G056200.v8.1,Manes.10G056200,(1 of 3) PF08553 - VID27 cytoplasmic protein (VID27),yellow,NA,gene
Manes.10G076211.v8.1,Manes.10G076211,(1 of 7) PF05542 - Protein of unknown function (DUF760) (DUF760),red,NA,gene
Manes.10G076700.v8.1,Manes.10G076700,(1 of 3) PTHR11695//PTHR11695:SF574 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 4-RELATED,red,NA,gene
Manes.10G081400.v8.1,Manes.10G081400,,magenta,NA,gene
Manes.10G081475.v8.1,Manes.10G081475,,yellow,NA,gene
Manes.10G082300.v8.1,Manes.10G082300,,magenta,NA,gene
Manes.10G084200.v8.1,Manes.10G084200,(1 of 1) PF02162//PF12734 - XYPPX repeat (two copies) (XYPPX) // Cysteine-rich TM module stress tolerance (CYSTM),red,NA,gene
Manes.10G087600.v8.1,Manes.10G087600,(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.10G088500.v8.1,Manes.10G088500,(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.10G091700.v8.1,Manes.10G091700,(1 of 9) PTHR23155//PTHR23155:SF562 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,magenta,NA,gene
Manes.10G093200.v8.1,Manes.10G093200,(1 of 2) PTHR22880//PTHR22880:SF147 - FALZ-RELATED BROMODOMAIN-CONTAINING PROTEINS // SUBFAMILY NOT NAMED,red,NA,gene
Manes.10G094333.v8.1,Manes.10G094333,(1 of 2) PTHR22880//PTHR22880:SF147 - FALZ-RELATED BROMODOMAIN-CONTAINING PROTEINS // SUBFAMILY NOT NAMED,red,NA,gene
Manes.10G095900.v8.1,Manes.10G095900,(1 of 2) PTHR11699:SF183 - METHYLMALONATE-SEMIALDEHYDE DEHYDROGENASE [ACYLATING]; MITOCHONDRIAL,red,NA,gene
Manes.10G096900.v8.1,Manes.10G096900,(1 of 3) PTHR11922:SF42 - CLASS I GLUTAMINE AMIDOTRANSFERASE DOMAIN-CONTAINING PROTEIN-RELATED,yellow,NA,gene
Manes.10G096950.v8.1,Manes.10G096950,(1 of 1) PF03732//PF14244 - Retrotransposon gag protein (Retrotrans_gag) // gag-polypeptide of LTR copia-type (UBN2_3),yellow,NA,gene
Manes.10G102200.v8.1,Manes.10G102200,(1 of 6) PTHR32370//PTHR32370:SF6 - FAMILY NOT NAMED // ROOT PHOTOTROPISM PROTEIN 3,red,NA,gene
Manes.10G102850.v8.1,Manes.10G102850,(1 of 7) PTHR31376//PTHR31376:SF1 - FAMILY NOT NAMED // PURINE PERMEASE 1-RELATED,yellow,NA,gene
Manes.10G105300.v8.1,Manes.10G105300,(1 of 24) 2.4.1.324 - 7-deoxyloganetin glucosyltransferase / UGT85A24,yellow,NA,gene
Manes.10G106300.v8.1,Manes.10G106300,(1 of 1) PTHR13479//PTHR13479:SF44 - 30S RIBOSOMAL PROTEIN S18 // F10K1.8 PROTEIN,red,NA,gene
Manes.10G109523.v8.1,Manes.10G109523,(1 of 3) 6.1.1.11 - Serine--tRNA ligase / Seryl-tRNA synthetase,red,NA,gene
Manes.10G109900.v8.1,Manes.10G109900,(1 of 4) K02960 - small subunit ribosomal protein S16e (RP-S16e; RPS16),red,NA,gene
Manes.10G110600.v8.1,Manes.10G110600,(1 of 1) PTHR31669//PTHR31669:SF34 - FAMILY NOT NAMED // PROTEIN FAR1-RELATED SEQUENCE 11,magenta,NA,gene
Manes.10G116300.v8.1,Manes.10G116300,(1 of 2) PTHR11208//PTHR11208:SF48 - RNA-BINDING PROTEIN RELATED // SUBFAMILY NOT NAMED,red,NA,gene
