"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"2782","Manes.02G165000.v8.1",434.396168761945,0.137015056071333,0.0388959049878269,3.5226087711345,0.000427321651172526,0.00313731646314431,"Manes.02G165000","","","",NA,"(1 of 2) PTHR21450:SF8 - F8K7.18 PROTEIN","","","","PF04782 PF04783","PTHR21450 PTHR21450:SF8","Protein of unknown function (DUF630 and DUF632)"
"2783","Manes.13G037600.v8.1",88.4237185144611,-0.107758263703072,0.0305907274774659,-3.52257931042831,0.00042736914914002,0.00313731646314431,"Manes.13G037600","","","Rho GDP-dissociation inhibitor activity; cytoplasm",NA,"(1 of 2) PTHR10980//PTHR10980:SF16 - RHO GDP-DISSOCIATION INHIBITOR // SUBFAMILY NOT NAMED","GO:0005094 GO:0005737","KOG3205","K12462","PF02115","PTHR10980 PTHR10980:SF16",""
"2784","Manes.05G144100.v8.1",12.9396928110812,0.318531287526019,0.0904363653819615,3.52215932363812,0.000428046808312609,0.003141162461863,"Manes.05G144100","","","transporter activity; transport; membrane",NA,"(1 of 4) PTHR19139:SF152 - AQUAPORIN PIP2-7","GO:0005215 GO:0006810 GO:0016020","KOG0223","K09872","PF00230","PTHR19139 PTHR19139:SF152",""
"2785","Manes.15G165900.v8.1",119.628685187094,0.134361659187346,0.0381535354608774,3.52160442182666,0.000428943694786192,0.00314661389029871,"Manes.15G165900","","","response to stress",NA,"(1 of 1) PTHR31964:SF49 - ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN-RELATED","GO:0006950","","","PF00582","PTHR31964 PTHR31964:SF49","Adenine nucleotide alpha hydrolases-like superfamily protein"
"2786","Manes.09G068000.v8.1",137.689522362477,-0.154960688923046,0.0440053565733871,-3.52140514222673,0.000429266217912657,0.00314784954485125,"Manes.09G068000","","","",NA,"(1 of 2) PF15375 - Domain of unknown function (DUF4602) (DUF4602)","","","","PF15375","PTHR28096","(1 of 1) PF15375 - Domain of unknown function (DUF4602) (DUF4602)"
"2787","Manes.11G124101.v8.1",0.619869497340906,-0.600682254732921,0.170626105297174,-3.52045927372444,0.000430800144463659,0.00315796446049249,"Manes.11G124101","","","double-stranded DNA binding; mitochondrion; regulation of DNA-templated transcription",NA,"(1 of 11) PTHR13068//PTHR13068:SF31 - CGI-12 PROTEIN-RELATED // F19K23.4 PROTEIN-RELATED","GO:0003690 GO:0005739 GO:0006355","","","PF02536","PTHR13068 PTHR13068:SF31",""
"2788","Manes.07G063442.v8.1",39.3576228565968,0.11546116498962,0.0328007560123808,3.5200763344003,0.000431422615963439,0.00316139312917255,"Manes.07G063442","","","",NA,"(1 of 1) PTHR11266//PTHR11266:SF18 - PEROXISOMAL MEMBRANE PROTEIN 2, PXMP2  MPV17 // 22 KDA PEROXISOMAL MEMBRANE PROTEIN","GO:0016021","KOG1944","K13348","PF04117","PTHR11266 PTHR11266:SF18","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein"
"2789","Manes.06G046400.v8.1",69.8156650721476,-0.13533792535628,0.0384496594269781,-3.51987318934014,0.000431753170973286,0.00316268099067201,"Manes.06G046400","","","phospholipid binding",NA,"(1 of 2) PTHR22951//PTHR22951:SF29 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED","GO:0005543","KOG0251","","PF07651","PTHR22951 PTHR22951:SF29","ENTH/ANTH/VHS superfamily protein"
"2790","Manes.01G049500.v8.1",38.1214511705831,-0.108933684797019,0.0309500968938198,-3.5196556951255,0.000432107336833534,0.00316300712701867,"Manes.01G049500","","","",NA,"(1 of 1) PF10382 - Protein of unknown function (DUF2439) (DUF2439)","","","","PF10382","PTHR28535",""
"2791","Manes.07G003050.v8.1",180.158990409797,0.0677102065921362,0.0192373346525079,3.51972910048166,0.000431987773819511,0.00316300712701867,"Manes.07G003050","","","heat shock protein binding; unfolded protein binding",NA,"(1 of 2) PTHR24078//PTHR24078:SF289 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED","GO:0031072 GO:0051082","KOG0715","K03686","PF00226 PF00684 PF01556","PTHR24078 PTHR24078:SF289","gametophytic factor 2"
"2792","Manes.13G029900.v8.1",133.970127035943,-0.0994397618155093,0.0282568972339627,-3.51913237296238,0.000432960622286927,0.00316811802053077,"Manes.13G029900","PWY-7117; PWYQT-4429; CYANCAT-PWY; PWY-241; PWY-7115","C4 photosynthetic carbon assimilation cycle, PEPCK type; CO<sub>2</sub> fixation into oxaloacetate (anaplerotic); cyanate degradation; C4 photosynthetic carbon assimilation cycle, NADP-ME type; C4 photosynthetic carbon assimilation cycle, NAD-ME type","carbonate dehydratase activity; zinc ion binding",NA,"(1 of 2) PTHR11002//PTHR11002:SF15 - CARBONIC ANHYDRASE // CARBONIC ANHYDRASE","GO:0004089 GO:0008270","KOG1578","K01673","PF00484","PTHR11002 PTHR11002:SF15","beta carbonic anhydrase 3"
"2793","Manes.01G151200.v8.1",5361.72257784376,-0.103102851376563,0.0293094947527956,-3.51772871713282,0.00043525708100881,0.00318264214925196,"Manes.01G151200","","","nucleic acid binding",NA,"(1 of 6) K12897 - transformer-2 protein (TRA2)","GO:0003676","KOG0107","K12897","PF00076","PTHR15241","RNA-binding (RRM/RBD/RNP motifs) family protein"
"2794","Manes.15G157600.v8.1",154.765247191542,-0.108077236636467,0.0307234335304683,-3.5177460399824,0.000435228670695916,0.00318264214925196,"Manes.15G157600","","","electron transfer activity; heme binding",NA,"(1 of 2) K00413 - ubiquinol-cytochrome c reductase cytochrome c1 subunit (CYC1, CYT1, petC)","GO:0009055 GO:0020037","","K00413","PF02167","PTHR10266","Cytochrome C1 family"
"2795","Manes.06G086700.v8.1",365.929316968472,0.107984152083229,0.0307095152661838,3.516309233384,0.000437590995490702,0.00319856316203043,"Manes.06G086700","PWY-7039","phosphatidate metabolism, as a signaling molecule","ATP-dependent diacylglycerol kinase activity; kinase activity; intracellular signal transduction",NA,"(1 of 2) PTHR11255:SF54 - DIACYLGLYCEROL KINASE 1","GO:0004143 GO:0007205 GO:0016301 GO:0035556","","K00901","PF00130 PF00609 PF00781","PTHR11255 PTHR11255:SF54","diacylglycerol kinase1"
"2796","Manes.05G018300.v8.1",647.033952210473,-0.110766843077569,0.0315029864285915,-3.51607436738248,0.000437978286630383,0.003200249068619,"Manes.05G018300","","","signal transduction",NA,"(1 of 1) PTHR23177:SF24 - RHO GTPASE-ACTIVATING PROTEIN 3-RELATED","GO:0007165","","","PF00620 PF00786","PTHR23177 PTHR23177:SF24","Rho GTPase activating protein with PAK-box/P21-Rho-binding domain"
"2797","Manes.05G076600.v8.1",126.363293657943,0.183603870150522,0.0522236401449143,3.51572333221207,0.000438557735856781,0.00320333734127781,"Manes.05G076600","","","protein binding",NA,"(1 of 4) K14319 - Ran GTPase-activating protein 1 (RANGAP1)","GO:0005515","KOG1909","K14319","PF00560 PF13943","PTHR24106 PTHR24106:SF156","RAN GTPase activating protein 1"
"2798","Manes.09G152100.v8.1",124.420090915883,-0.194279510181198,0.0552624641340389,-3.5155781274967,0.000438797632574061,0.00320394411489924,"Manes.09G152100","","","chloroplast; photosystem II; photosynthesis",NA,"(1 of 3) K02721 - photosystem II PsbW protein (psbW)","GO:0009507 GO:0009523 GO:0015979","","K02721","PF07123","PTHR34552",""
"2799","Manes.08G101300.v8.1",164.889383217228,-0.1711822212744,0.0486939082100138,-3.51547508850803,0.000438967940429373,0.00320404252339125,"Manes.08G101300","","","DNA-binding transcription factor activity; regulation of DNA-templated transcription",NA,"(1 of 196) PF00847 - AP2 domain (AP2)","GO:0003700 GO:0006355","","","PF00847","PTHR31190","related to AP2 6l"
"2800","Manes.12G060700.v8.1",46.9198686623857,-0.157411914734012,0.0447930914026232,-3.5142007350891,0.000441079360729552,0.00321830404989455,"Manes.12G060700","","","protein binding",NA,"(1 of 1) K10520 - ankyrin repeat and BTB/POZ domain-containing protein 1 (ABTB1, BPOZ)","GO:0005515","KOG0511","K10520","PF00651 PF13637","PTHR24413 PTHR24413:SF107","ankyrin repeat family protein"
"2801","Manes.17G026200.v8.1",89.7389671164724,0.192273980746356,0.0547218318410311,3.51366126238096,0.000441976042230952,0.00322369530266988,"Manes.17G026200","","","catalytic activity; metabolic process; oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor; cell redox homeostasis",NA,"(1 of 2) 1.8.4.10 - Adenylyl-sulfate reductase (thioredoxin) / Thioredoxin-dependent 5'-adenylylsulfate reductase","GO:0003824 GO:0008152 GO:0016671 GO:0019419 GO:0045454 GO:0055114","KOG0189","K05907","PF00085 PF01507","PTHR23293 PTHR23293:SF11","APS reductase 3"
"2802","Manes.18G145300.v8.1",112.790664454329,-0.103794232091434,0.0295421051432782,-3.51343384596443,0.00044235455072503,0.00322530459361612,"Manes.18G145300","","","ATPase activator activity; protein-folding chaperone binding",NA,"(1 of 1) PTHR13009//PTHR13009:SF5 - HEAT SHOCK PROTEIN 90  HSP90  CO-CHAPERONE AHA-1 // SUBFAMILY NOT NAMED","GO:0001671 GO:0051087","","","PF09229","PTHR13009 PTHR13009:SF5","chaperone binding;ATPase activators"
"2803","Manes.02G157800.v8.1",235.809783287146,-0.14557607399572,0.0414359987482957,-3.51327537390921,0.000442618488111007,0.0032260776711052,"Manes.02G157800","","","",NA,"(1 of 2) PTHR31509:SF2 - F2E2.8","","","","","PTHR31509 PTHR31509:SF2","(1 of 2) PTHR31509:SF2 - F2E2.8"
"2804","Manes.05G161100.v8.1",89.9313454137254,-0.119202532938044,0.0339376904359693,-3.51239378421891,0.000444089473293775,0.00323564477153774,"Manes.05G161100","","","",NA,"(1 of 3) PF06708 - Protein of unknown function (DUF1195) (DUF1195)","","","","PF06708","PTHR34358 PTHR34358:SF2",""
"2805","Manes.01G235800.v8.1",60.273370045558,-0.20747677337076,0.059077429135716,-3.51194654889489,0.000444837455574944,0.00323993911493623,"Manes.01G235800","","","",NA,"(1 of 2) PTHR10641:SF465 - MYB TRANSCRIPTION FACTOR","","KOG0048","K09422","PF00249","PTHR10641 PTHR10641:SF465","myb domain protein 61"
"2806","Manes.10G148700.v8.1",50.6788051713245,0.211338293846737,0.0601789561382329,3.51183050369446,0.000445031728343736,0.00324019893444851,"Manes.10G148700","","","porphyrin-containing compound biosynthetic process; metabolic process; methyltransferase activity",NA,"(1 of 2) 2.1.1.107 - Uroporphyrinogen-III C-methyltransferase / Uroporphyrinogen-III methyltransferase","GO:0006779 GO:0008152 GO:0008168 GO:0055114","","","PF00590","PTHR21091 PTHR21091:SF16","urophorphyrin methylase 1"
"2807","Manes.10G044800.v8.1",185.782115107131,-0.151674178229413,0.0431926323876624,-3.51157523505646,0.000445459355595348,0.00324215697713322,"Manes.10G044800","","","RNA binding; translation initiation factor activity; translational initiation",NA,"(1 of 1) K15025 - probable RNA-binding protein EIF1AD (EIF1AD)","GO:0003723 GO:0003743 GO:0006413","KOG2925","K15025","PF01176","PTHR21641 PTHR21641:SF0","Nucleic acid-binding, OB-fold-like protein"
"2808","Manes.01G062600.v8.1",143.465066171273,-0.0857055016580833,0.024407394730834,-3.51145636817234,0.000445658612818093,0.00324245208684959,"Manes.01G062600","PWY-6842","glutathione-mediated detoxification II","protein binding",NA,"(1 of 4) PTHR11260:SF220 - GST-CONTAINING FLYWCH ZINC-FINGER PROTEIN","GO:0005515","KOG0867","K00799","PF02798 PF14497","PTHR11260 PTHR11260:SF220","glutathione S-transferase THETA 1"
"2809","Manes.05G203000.v8.1",27.4880223329689,0.123289641347635,0.0351300746729006,3.50951833992942,0.000448919098131899,0.00326501145419533,"Manes.05G203000","","","sulfotransferase activity",NA,"(1 of 1) PTHR32175:SF0 - P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE FAMILY PROTEIN","GO:0008146","","","PF00685","PTHR32175 PTHR32175:SF0","P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"2810","Manes.02G014200.v8.1",618.401995934265,-0.111145105900766,0.0316714004763911,-3.50932084558803,0.000449252604159335,0.00326627427152142,"Manes.02G014200","","","",NA,"(1 of 1) PTHR31071//PTHR31071:SF9 - FAMILY NOT NAMED // INTRACELLULAR PROTEIN TRANSPORT PROTEIN USO1-LIKE PROTEIN","","","","","PTHR31071 PTHR31071:SF9","(1 of 2) PTHR31071:SF9 - INTRACELLULAR PROTEIN TRANSPORT PROTEIN USO1-LIKE PROTEIN"
"2811","Manes.10G097800.v8.1",34.6058800614656,0.227552309776747,0.0648460030577393,3.5091185122718,0.00044959452149046,0.0032667968583752,"Manes.10G097800","","","",NA,"(1 of 2) PF08507 - COPI associated protein (COPI_assoc)","","","","PF08507","PTHR34965 PTHR34965:SF1","(1 of 1) PF08507 - COPI associated protein (COPI_assoc)"
"2812","Manes.12G010600.v8.1",14.2976388863616,-0.375155976481619,0.106909790094503,-3.50908907547195,0.000449644286135637,0.0032667968583752,"Manes.12G010600","","","",NA,"(1 of 2) PTHR33044//PTHR33044:SF7 - FAMILY NOT NAMED // NON-SPECIFIC LIPID TRANSFER PROTEIN GPI-ANCHORED 1","","","","PF14368","PTHR33044 PTHR33044:SF7","glycosylphosphatidylinositol-anchored lipid protein transfer 1"
"2813","Manes.03G188800.v8.1",45.8949582725327,0.12710639609289,0.0362256215001739,3.50874300644587,0.000450229721828436,0.00326988738604869,"Manes.03G188800","","","transmembrane transporter activity",NA,"","GO:0016021 GO:0022857","","","","PTHR31218 PTHR31218:SF43",""
"2814","Manes.01G110900.v8.1",39.2701914862264,-0.145118506247615,0.0413677507177716,-3.50801055724966,0.00045147113335516,0.00327773818565953,"Manes.01G110900","","","",NA,"(1 of 3) PF13398 - Peptidase M50B-like (Peptidase_M50B)","","","","PF13398","PTHR33979 PTHR33979:SF3","(1 of 1) PF13398 - Peptidase M50B-like (Peptidase_M50B)"
"2815","Manes.03G115100.v8.1",6.5175248216493,0.210854332754731,0.0601251524162768,3.50692387929231,0.000453318805664446,0.00328998337468016,"Manes.03G115100","","","sulfur compound metabolic process; 3'(2'),5'-bisphosphate nucleotidase activity; phosphatidylinositol phosphate biosynthetic process",NA,"(1 of 1) PTHR20854//PTHR20854:SF32 - INOSITOL MONOPHOSPHATASE // PAP-SPECIFIC PHOSPHATASE HAL2-LIKE","GO:0006790 GO:0008441 GO:0046854","KOG1528","K01082","PF00459","PTHR20854 PTHR20854:SF32","HAL2-like"
"2816","Manes.08G112100.v8.1",767.341308752018,0.076994563035149,0.0219566966047258,3.50665514131016,0.000453776826413361,0.00329213798424182,"Manes.08G112100","","","GTP binding; intracellular anatomical structure; intracellular protein transport; small GTPase-mediated signal transduction",NA,"(1 of 1) PTHR11711//PTHR11711:SF194 - ADP RIBOSYLATION FACTOR-RELATED // SUBFAMILY NOT NAMED","GO:0005525 GO:0005622 GO:0006886 GO:0007264","KOG0077","K07953","PF08477","PTHR11711 PTHR11711:SF194",""
"2817","Manes.09G160500.v8.1",1023.66578418235,0.0787792254954592,0.0224676834313623,3.50633503165228,0.000454322965508766,0.00329493013324249,"Manes.09G160500","","","",NA,"(1 of 2) KOG3316 - Transport protein particle (TRAPP) complex subunit","","KOG3316","","PF04051","PTHR12817","Transport protein particle (TRAPP) component"
"2818","Manes.09G177200.v8.1",278.574703466068,0.077376869343488,0.022071980072035,3.5056605293661,0.000455475742386514,0.00330211831687597,"Manes.09G177200","","","protein binding",NA,"(1 of 1) PTHR22904:SF323 - CARBOXYLATE CLAMP-TETRATRICOPEPTIDE REPEAT","GO:0005515","","","PF13371 PF13414 PF13877","PTHR22904 PTHR22904:SF323","Tetratricopeptide repeat (TPR)-like superfamily protein"
"2819","Manes.07G124400.v8.1",125.585442907863,0.199047650208135,0.0567901018346892,3.50497082726748,0.000456657318967133,0.00330951011936805,"Manes.07G124400","","","zinc ion binding",NA,"(1 of 1) PTHR24206:SF28 - ACTIN BUNDLER LIM FAMILY PROTEIN WLIM2B","GO:0008270","KOG1700","K09377","PF00412","PTHR24206 PTHR24206:SF28","GATA type zinc finger transcription factor family protein"
"2820","Manes.03G072600.v8.1",4.7613913428441,-0.32797795919659,0.0936331570561406,-3.50279718753839,0.000460399870604236,0.00333159072122019,"Manes.03G072600","","","base-excision repair; DNA-3-methyladenine glycosylase activity",NA,"(1 of 2) PTHR31116:SF4 - 3-METHYLADENINE GLYCOSYLASE I-RELATED","GO:0006284 GO:0008725","","K01246","PF03352","PTHR31116 PTHR31116:SF4","DNA glycosylase superfamily protein"
"2821","Manes.03G135600.v8.1",2878.24232271022,0.0885275816895996,0.0252735602857236,3.50277446821002,0.000460439139222435,0.00333159072122019,"Manes.03G135600","","","protein binding",NA,"(1 of 2) K08503 - syntaxin of plants SYP5 (SYP5)","GO:0005515","KOG3202","K08503","PF05739","PTHR19957 PTHR19957:SF119","syntaxin of plants 52"
"2822","Manes.08G079700.v8.1",89.682692970561,-0.113815776614925,0.0324918797762843,-3.50289910582516,0.000460223751103869,0.00333159072122019,"Manes.08G079700","","","",NA,"(1 of 48) PF04535 - Domain of unknown function (DUF588) (DUF588)","","","","PF04535","PTHR32021 PTHR32021:SF0","Uncharacterised protein family (UPF0497)"
"2823","Manes.13G115200.v8.1",365.226122095788,-0.23126385103559,0.0660239248164255,-3.50272801380109,0.0004605194418368,0.00333159072122019,"Manes.13G115200","","","protein binding",NA,"(1 of 1) KOG0315//KOG1407 - G-protein beta subunit-like protein (contains WD40 repeats) // WD40 repeat protein","GO:0005515","KOG1407","","","PTHR22850 PTHR22850:SF112",""
"2824","Manes.18G018800.v8.1",11.7592314206569,-0.294270243617902,0.0840096746068893,-3.5028137532361,0.000460371240035065,0.00333159072122019,"Manes.18G018800","","","membrane; transmembrane transporter activity",NA,"(1 of 2) PTHR31218:SF53 - PROTEIN WALLS ARE THIN 1","GO:0016020 GO:0016021 GO:0022857","","","PF00892","PTHR31218 PTHR31218:SF53","Walls Are Thin 1"
"2825","Manes.15G131300.v8.1",1333.14429298274,0.0831735166397977,0.0237479835373186,3.50234016749654,0.000461190395855241,0.00333526364153012,"Manes.15G131300","","","phospholipid binding",NA,"(1 of 2) PTHR22951//PTHR22951:SF25 - CLATHRIN ASSEMBLY PROTEIN // SUBFAMILY NOT NAMED","GO:0005543","KOG0251","","PF07651","PTHR22951 PTHR22951:SF25","ENTH/ANTH/VHS superfamily protein"
"2826","Manes.01G058600.v8.1",31.0307456424659,-0.209594765888901,0.0598581400356101,-3.50152486803318,0.000462603796725912,0.00334430133301853,"Manes.01G058600","","","membrane; glycosyltransferase activity",NA,"(1 of 5) 2.4.1.122 - Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase","GO:0016020 GO:0016757","KOG2246","","PF02434","PTHR10811 PTHR10811:SF11","Protein of unknown function (DUF604)"
"2827","Manes.13G052400.v8.1",25.6669742095388,0.233630113709037,0.0667258388750392,3.50134397180929,0.000462917945275329,0.00334538861760699,"Manes.13G052400","PWY-7511","protein ubiquitylation","ubiquitin-protein transferase activity; protein binding; protein ubiquitination",NA,"(1 of 2) PTHR23315:SF75 - U-BOX DOMAIN-CONTAINING PROTEIN 9","GO:0004842 GO:0005515 GO:0016567","","","PF04564","PTHR23315 PTHR23315:SF75","plant U-box 9"
"2828","Manes.16G007400.v8.1",32.2394539103595,-0.118535902220459,0.033855516214371,-3.50122861721846,0.000463118376638032,0.00334565361906471,"Manes.16G007400","","","",NA,"","","","","","",""
"2829","Manes.04G004900.v8.1",16.7770865385069,-0.174411839316878,0.0498176848885758,-3.50100249955361,0.000463511496429546,0.00334612716327054,"Manes.04G004900","","","protein glycosylation; sialyltransferase activity",NA,"(1 of 2) PTHR13713//PTHR13713:SF54 - SIALYLTRANSFERASE // SUBFAMILY NOT NAMED","GO:0006486 GO:0008373","","","PF00777","PTHR13713 PTHR13713:SF54","Glycosyltransferase family 29 (sialyltransferase) family protein"
"2830","Manes.05G031800.v8.1",30.2062586768076,-0.167032115926643,0.0477091488611643,-3.50105000641939,0.000463428876927196,0.00334612716327054,"Manes.05G031800","","","",NA,"","","","","","PTHR31152","PLAC8 family protein"
"2831","Manes.14G148550.v8.1",23.197361761274,0.198312559356955,0.0566771048033012,3.49898887822872,0.000467026061108924,0.00337030816971223,"Manes.14G148550","","","protein binding",NA,"(1 of 170) KOG0472 - Leucine-rich repeat protein","GO:0005515","KOG0472","","PF13855","PTHR23155","Leucine-rich repeat (LRR) family protein"
"2832","Manes.07G131700.v8.1",55.9130881722239,-0.227006456334967,0.0648886682984671,-3.49839906238806,0.000468060221017988,0.00337657850119968,"Manes.07G131700","","","protein dimerization activity",NA,"(1 of 3) PTHR12565//PTHR12565:SF181 - STEROL REGULATORY ELEMENT-BINDING PROTEIN // SUBFAMILY NOT NAMED","GO:0046983","","","PF00010","PTHR12565 PTHR12565:SF181","basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"2833","Manes.12G046900.v8.1",128.062869266605,0.0793874714743607,0.0226945862583355,3.49807969930284,0.000468621070880492,0.00337943116063835,"Manes.12G046900","PWY-7511","protein ubiquitylation","protein binding; zinc ion binding",NA,"(1 of 4) PTHR23041:SF63 - C3HC4 ZINC FINGER DOMAIN-CONTAINING PROTEIN-RELATED","GO:0005515 GO:0008270","KOG0320","","PF13639","PTHR23041 PTHR23041:SF63","RING/U-box superfamily protein"
"2834","Manes.04G031000.v8.1",62.1181644823737,0.318227567323942,0.0909820662803577,3.49769553862776,0.000469296545772855,0.00338191479017264,"Manes.04G031000","","","DNA binding; nucleus",NA,"(1 of 1) PTHR12396:SF10 - METHYL-CPG-BINDING DOMAIN-CONTAINING PROTEIN 1-RELATED","GO:0003677 GO:0005634","KOG4161","","PF01429","PTHR12396 PTHR12396:SF9","methyl-CPG-binding domain 7"
"2835","Manes.14G100200.v8.1",16.8384939811933,0.292961835138091,0.0837582980971966,3.4977052040638,0.000469279539773091,0.00338191479017264,"Manes.14G100200","","","",NA,"(1 of 3) PTHR12161//PTHR12161:SF16 - UNCHARACTERIZED DUF292 // SUBFAMILY NOT NAMED","","KOG2027","","PF03398","PTHR12161 PTHR12161:SF16","Regulator of Vps4 activity in the MVB pathway protein"
"2836","Manes.02G104500.v8.1",17.2411271471499,-0.288979004230573,0.0826250646540079,-3.49747386511189,0.000469686730476518,0.00338353311129593,"Manes.02G104500","","","",NA,"","","","","","PTHR28039 PTHR28039:SF2","Chalcone-flavanone isomerase family protein"
"2837","Manes.02G087500.v8.1",149.942083514438,0.0940163452611509,0.0268863810487403,3.49680178565927,0.000470871560045295,0.00339087274294162,"Manes.02G087500","","","transmembrane transport",NA,"(1 of 1) K15280 - solute carrier family 35, member C2 (SLC35C2)","GO:0055085","KOG1443","K15280","PF08449","PTHR11132 PTHR11132:SF121","Nucleotide/sugar transporter family protein"
"2838","Manes.01G181700.v8.1",18.6078378279848,-0.168880175665037,0.0483007028404425,-3.49643308965751,0.000471522729363827,0.00339436552533579,"Manes.01G181700","GLYSYN-ALA-PWY","glycine biosynthesis III","",NA,"(1 of 2) 2.6.1.44//2.6.1.45//2.6.1.51 - Alanine--glyoxylate transaminase / Alanine--glyoxylate aminotransferase // Serine--glyoxylate transaminase / SGAT // Serine--pyruvate transaminase / Serine--pyruvate aminotransferase","","","K00830","PF00266","PTHR21152 PTHR21152:SF21","alanine:glyoxylate aminotransferase"
"2839","Manes.12G075500.v8.1",32.5803480470972,0.126295143413597,0.0361227555095575,3.49627656118817,0.000471799434738638,0.00339516113128227,"Manes.12G075500","","","",NA,"(1 of 2) PF10914 - Protein of unknown function (DUF2781) (DUF2781)","","","","PF10914","PTHR31204","Transmembrane protein 97, predicted"
"2840","Manes.04G044300.v8.1",124.320051696643,0.130224498289175,0.0372509122058165,3.49587407604053,0.000472511629119713,0.00339908893764639,"Manes.04G044300","","","serine-type endopeptidase activity",NA,"(1 of 2) PTHR12917//PTHR12917:SF21 - ASPARTYL PROTEASE DDI-RELATED // RHOMBOID PROTEIN 2","GO:0004252 GO:0016021","KOG2632","","PF01694","PTHR12917 PTHR12917:SF21","RHOMBOID-like protein 13"
"2841","Manes.01G199900.v8.1",153.120351275156,-0.067477622649981,0.0193030992802454,-3.49568852495293,0.000472840297980244,0.0034002559970913,"Manes.01G199900","","","metabolic process; amino acid binding; protein dimerization activity",NA,"(1 of 1) PTHR11514:SF53 - TRANSCRIPTION FACTOR BHLH3","GO:0008152 GO:0016597 GO:0046983","","","PF00010 PF14215","PTHR11514 PTHR11514:SF53","basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"2842","Manes.05G175500.v8.1",23.7473260193088,-0.222306570104488,0.0635999629426031,-3.49538835903272,0.000473372437046468,0.00340288490107647,"Manes.05G175500","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR27001:SF90 - PROTEIN KINASE FAMILY PROTEIN","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069","PTHR27001 PTHR27001:SF90","Protein kinase superfamily protein"
"2843","Manes.07G086200.v8.1",385.408077399782,-0.173746350358378,0.0497112350171225,-3.49511232819971,0.000473862282065288,0.00340520802764469,"Manes.07G086200","","","exocyst; protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation; exocytosis",NA,"(1 of 1) PF00069//PF03081//PF07714 - Protein kinase domain (Pkinase) // Exo70 exocyst complex subunit (Exo70) // Protein tyrosine kinase (Pkinase_Tyr)","GO:0000145 GO:0004672 GO:0004713 GO:0005524 GO:0006468 GO:0006887","KOG2344","","PF00069 PF03081 PF07714","PTHR12542 PTHR12542:SF41",""
"2844","Manes.01G174700.v8.1",9.43281764047306,-0.29142706336312,0.0833887931029663,-3.49479891144692,0.000474419045459352,0.00340801023162256,"Manes.01G174700","","","endopeptidase activity; threonine-type endopeptidase activity; proteasome core complex; ubiquitin-dependent protein catabolic process; proteasome core complex, alpha-subunit complex; proteolysis involved in protein catabolic process",NA,"(1 of 3) K02727 - 20S proteasome subunit alpha 7 (PSMA3)","GO:0004175 GO:0004298 GO:0005839 GO:0006511 GO:0019773 GO:0051603","KOG0184","K02727","PF00227 PF10584","PTHR11599 PTHR11599:SF65","20S proteasome alpha subunit G1"
"2845","Manes.09G143800.v8.1",0.861213573763987,0.525709174168834,0.150502042459045,3.49303680919739,0.00047756067593584,0.00342937244617547,"Manes.09G143800","","","DNA binding; regulation of DNA-templated transcription",NA,"(1 of 2) PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87","GO:0003677 GO:0006355","","","PF02365","PTHR31744 PTHR31744:SF10","Arabidopsis NAC domain containing protein 87"
"2846","Manes.01G165200.v8.1",117.492579983929,0.0618565323569876,0.017710580155244,3.49263162554685,0.00047828581176681,0.00343269515471396,"Manes.01G165200","","","nucleic acid binding; metal ion binding",NA,"(1 of 2) K12872 - pre-mRNA-splicing factor RBM22/SLT11 (RBM22, SLT11)","GO:0003676 GO:0046872","","K12872","PF00076 PF16131","PTHR14089 PTHR14089:SF6","CCCH-type zinc fingerfamily protein with RNA-binding domain"
"2847","Manes.03G186400.v8.1",25.9777301708501,0.119948621863288,0.0343437402873196,3.4925905233326,0.000478359427580551,0.00343269515471396,"Manes.03G186400","PWY-841; PWY-7228; PWY-7221","superpathway of purine nucleotides <i>de novo</i> biosynthesis I; superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I; guanosine ribonucleotides <i>de novo</i> biosynthesis","guanylate kinase activity; purine nucleotide metabolic process",NA,"(1 of 1) PTHR23117//PTHR23117:SF12 - GUANYLATE KINASE-RELATED // SUBFAMILY NOT NAMED","GO:0004385 GO:0006163","KOG0707","K00942","PF00625","PTHR23117 PTHR23117:SF12","P-loop containing nucleoside triphosphate hydrolases superfamily protein"
